millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
1995502, 1472467911, 10:51:51, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1996002, 1472467912, 10:51:52, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
1996503, 1472467912, 10:51:52, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1997002, 1472467913, 10:51:53, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1997502, 1472467913, 10:51:53, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1998002, 1472467914, 10:51:54, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1998502, 1472467914, 10:51:54, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1999002, 1472467915, 10:51:55, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1999502, 1472467915, 10:51:55, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
2000002, 1472467916, 10:51:56, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2000502, 1472467916, 10:51:56, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2001002, 1472467917, 10:51:57, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2001502, 1472467917, 10:51:57, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
2002002, 1472467918, 10:51:58, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2002502, 1472467918, 10:51:58, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2003002, 1472467919, 10:51:59, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2003502, 1472467919, 10:51:59, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2004002, 1472467920, 10:52:0, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2004502, 1472467920, 10:52:0, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2005002, 1472467921, 10:52:1, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2005502, 1472467921, 10:52:1, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2006002, 1472467922, 10:52:2, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
2006502, 1472467922, 10:52:2, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2007002, 1472467923, 10:52:3, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2007502, 1472467923, 10:52:3, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2008002, 1472467924, 10:52:4, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2008502, 1472467924, 10:52:4, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
2009003, 1472467925, 10:52:5, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2009502, 1472467925, 10:52:5, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2010002, 1472467926, 10:52:6, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2010502, 1472467926, 10:52:6, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2011002, 1472467927, 10:52:7, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2011502, 1472467927, 10:52:7, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2012002, 1472467928, 10:52:8, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2012503, 1472467928, 10:52:8, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
2013002, 1472467929, 10:52:9, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2013502, 1472467929, 10:52:9, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2014002, 1472467930, 10:52:10, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2014502, 1472467930, 10:52:10, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2015002, 1472467931, 10:52:11, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2015502, 1472467931, 10:52:11, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2016002, 1472467932, 10:52:12, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2016502, 1472467932, 10:52:12, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2017002, 1472467933, 10:52:13, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2017502, 1472467933, 10:52:13, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2018002, 1472467934, 10:52:14, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2018502, 1472467934, 10:52:14, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2019002, 1472467935, 10:52:15, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
2019502, 1472467935, 10:52:15, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2020002, 1472467936, 10:52:16, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2020502, 1472467936, 10:52:16, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2021002, 1472467937, 10:52:17, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2021502, 1472467937, 10:52:17, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2022002, 1472467938, 10:52:18, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2022502, 1472467938, 10:52:18, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2023002, 1472467939, 10:52:19, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2023502, 1472467939, 10:52:19, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2024002, 1472467940, 10:52:20, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2024502, 1472467940, 10:52:20, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2025003, 1472467941, 10:52:21, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2025502, 1472467941, 10:52:21, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2026002, 1472467942, 10:52:22, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2026502, 1472467942, 10:52:22, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
2027002, 1472467943, 10:52:23, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2027502, 1472467943, 10:52:23, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2028002, 1472467944, 10:52:24, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2028503, 1472467944, 10:52:24, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2029002, 1472467945, 10:52:25, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2029502, 1472467945, 10:52:25, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2030002, 1472467946, 10:52:26, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2030502, 1472467946, 10:52:26, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
2031002, 1472467947, 10:52:27, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2031502, 1472467947, 10:52:27, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
2032002, 1472467948, 10:52:28, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2032502, 1472467948, 10:52:28, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2033002, 1472467949, 10:52:29, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
2033502, 1472467949, 10:52:29, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2034002, 1472467950, 10:52:30, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2034502, 1472467950, 10:52:30, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2035002, 1472467951, 10:52:31, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2035502, 1472467951, 10:52:31, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2036002, 1472467952, 10:52:32, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2036502, 1472467952, 10:52:32, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2037002, 1472467953, 10:52:33, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
2037502, 1472467953, 10:52:33, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2038002, 1472467954, 10:52:34, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2038502, 1472467954, 10:52:34, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2039002, 1472467955, 10:52:35, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2039502, 1472467955, 10:52:35, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
2040002, 1472467956, 10:52:36, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2040502, 1472467956, 10:52:36, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2041003, 1472467957, 10:52:37, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2041502, 1472467957, 10:52:37, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2042002, 1472467958, 10:52:38, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2042502, 1472467958, 10:52:38, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2043002, 1472467959, 10:52:39, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2043502, 1472467959, 10:52:39, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2044002, 1472467960, 10:52:40, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2044503, 1472467960, 10:52:40, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2045002, 1472467961, 10:52:41, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2045502, 1472467961, 10:52:41, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2046002, 1472467962, 10:52:42, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2046502, 1472467962, 10:52:42, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2047002, 1472467963, 10:52:43, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2047502, 1472467963, 10:52:43, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2048002, 1472467964, 10:52:44, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
2048502, 1472467964, 10:52:44, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2049002, 1472467965, 10:52:45, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2049502, 1472467965, 10:52:45, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2050002, 1472467966, 10:52:46, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2050502, 1472467966, 10:52:46, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2051002, 1472467967, 10:52:47, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
2051502, 1472467967, 10:52:47, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2052002, 1472467968, 10:52:48, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2052502, 1472467968, 10:52:48, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2053002, 1472467969, 10:52:49, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
2053502, 1472467969, 10:52:49, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2054002, 1472467970, 10:52:50, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2054502, 1472467970, 10:52:50, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2055002, 1472467971, 10:52:51, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2055502, 1472467971, 10:52:51, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2056002, 1472467972, 10:52:52, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2056502, 1472467972, 10:52:52, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2057003, 1472467973, 10:52:53, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2057502, 1472467973, 10:52:53, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2058002, 1472467974, 10:52:54, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2058502, 1472467974, 10:52:54, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2059002, 1472467975, 10:52:55, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2059502, 1472467975, 10:52:55, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2060002, 1472467976, 10:52:56, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2060503, 1472467976, 10:52:56, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2061002, 1472467977, 10:52:57, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2061502, 1472467977, 10:52:57, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2062002, 1472467978, 10:52:58, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2062502, 1472467978, 10:52:58, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2063002, 1472467979, 10:52:59, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2063502, 1472467979, 10:52:59, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2064002, 1472467980, 10:53:0, 2, 0, 0, 0, 0.04, 0.00, 0.00, 0.00, 
2064502, 1472467980, 10:53:0, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2065002, 1472467981, 10:53:1, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2065502, 1472467981, 10:53:1, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2066002, 1472467982, 10:53:2, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2066502, 1472467982, 10:53:2, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
2067002, 1472467983, 10:53:3, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2067502, 1472467983, 10:53:3, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2068002, 1472467984, 10:53:4, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
2068502, 1472467984, 10:53:4, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2069002, 1472467985, 10:53:5, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2069502, 1472467985, 10:53:5, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2070002, 1472467986, 10:53:6, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2070502, 1472467986, 10:53:6, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
2071002, 1472467987, 10:53:7, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2071502, 1472467987, 10:53:7, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2072002, 1472467988, 10:53:8, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
2072502, 1472467988, 10:53:8, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2073003, 1472467989, 10:53:9, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2073502, 1472467989, 10:53:9, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2074002, 1472467990, 10:53:10, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
2074502, 1472467990, 10:53:10, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2075002, 1472467991, 10:53:11, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2075502, 1472467991, 10:53:11, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2076002, 1472467992, 10:53:12, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2076503, 1472467992, 10:53:12, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
2077002, 1472467993, 10:53:13, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2077502, 1472467993, 10:53:13, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2078002, 1472467994, 10:53:14, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2078502, 1472467994, 10:53:14, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
2079002, 1472467995, 10:53:15, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2079502, 1472467995, 10:53:15, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2080002, 1472467996, 10:53:16, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2080502, 1472467996, 10:53:16, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2081002, 1472467997, 10:53:17, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2081502, 1472467997, 10:53:17, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2082002, 1472467998, 10:53:18, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2082502, 1472467998, 10:53:18, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2083002, 1472467999, 10:53:19, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2083502, 1472467999, 10:53:19, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2084002, 1472468000, 10:53:20, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2084502, 1472468000, 10:53:20, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2085002, 1472468001, 10:53:21, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2085502, 1472468001, 10:53:21, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2086002, 1472468002, 10:53:22, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2086502, 1472468002, 10:53:22, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2087002, 1472468003, 10:53:23, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2087502, 1472468003, 10:53:23, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2088002, 1472468004, 10:53:24, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2088502, 1472468004, 10:53:24, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2089003, 1472468005, 10:53:25, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2089502, 1472468005, 10:53:25, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2090002, 1472468006, 10:53:26, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2090502, 1472468006, 10:53:26, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2091002, 1472468007, 10:53:27, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2091502, 1472468007, 10:53:27, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2092002, 1472468008, 10:53:28, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2092503, 1472468008, 10:53:28, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2093002, 1472468009, 10:53:29, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2093502, 1472468009, 10:53:29, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2094002, 1472468010, 10:53:30, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2094502, 1472468010, 10:53:30, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2095002, 1472468011, 10:53:31, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2095502, 1472468011, 10:53:31, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2096002, 1472468012, 10:53:32, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2096502, 1472468012, 10:53:32, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2097002, 1472468013, 10:53:33, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2097502, 1472468013, 10:53:33, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2098002, 1472468014, 10:53:34, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
2098502, 1472468014, 10:53:34, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2099002, 1472468015, 10:53:35, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2099502, 1472468015, 10:53:35, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2100002, 1472468016, 10:53:36, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2100502, 1472468016, 10:53:36, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
2101002, 1472468017, 10:53:37, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2101502, 1472468017, 10:53:37, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2102002, 1472468018, 10:53:38, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2102502, 1472468018, 10:53:38, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2103002, 1472468019, 10:53:39, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
2103502, 1472468019, 10:53:39, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2104002, 1472468020, 10:53:40, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2104502, 1472468020, 10:53:40, 471, 522, 481, 1, 9.21, 10.21, 9.40, 0.02, 
2105003, 1472468021, 10:53:41, 923, 897, 951, 0, 18.04, 17.54, 18.59, 0.00, 
2105502, 1472468021, 10:53:41, 551, 502, 542, 0, 10.77, 9.81, 10.60, 0.00, 
2106002, 1472468022, 10:53:42, 255, 204, 240, 0, 4.99, 3.99, 4.69, 0.00, 
2106502, 1472468022, 10:53:42, 195, 160, 167, 0, 3.81, 3.13, 3.26, 0.00, 
2107002, 1472468023, 10:53:43, 799, 757, 814, 653, 15.62, 14.80, 15.91, 12.77, 
2107502, 1472468023, 10:53:43, 388, 341, 376, 223, 7.59, 6.67, 7.35, 4.36, 
2108002, 1472468024, 10:53:44, 295, 244, 271, 136, 5.77, 4.77, 5.30, 2.66, 
2108503, 1472468024, 10:53:44, 297, 220, 267, 112, 5.81, 4.30, 5.22, 2.19, 
2109002, 1472468025, 10:53:45, 291, 224, 260, 112, 5.69, 4.38, 5.08, 2.19, 
2109502, 1472468025, 10:53:45, 288, 207, 272, 95, 5.63, 4.05, 5.32, 1.86, 
2110002, 1472468026, 10:53:46, 275, 224, 255, 112, 5.38, 4.38, 4.99, 2.19, 
2110502, 1472468026, 10:53:46, 288, 216, 273, 104, 5.63, 4.22, 5.34, 2.03, 
2111002, 1472468027, 10:53:47, 830, 783, 796, 775, 16.23, 15.31, 15.56, 15.15, 
2111502, 1472468027, 10:53:47, 268, 261, 254, 247, 5.24, 5.10, 4.97, 4.83, 
2112002, 1472468028, 10:53:48, 64, 56, 65, 56, 1.25, 1.09, 1.27, 1.09, 
2112502, 1472468028, 10:53:48, 16, 3, 16, 7, 0.31, 0.06, 0.31, 0.14, 
2113002, 1472468029, 10:53:49, 8, 8, 1, 8, 0.16, 0.16, 0.02, 0.16, 
2113502, 1472468029, 10:53:49, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2114002, 1472468030, 10:53:50, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2114502, 1472468030, 10:53:50, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
2115002, 1472468031, 10:53:51, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2115502, 1472468031, 10:53:51, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
2116002, 1472468032, 10:53:52, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2116502, 1472468032, 10:53:52, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2117002, 1472468033, 10:53:53, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2117502, 1472468033, 10:53:53, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
2118002, 1472468034, 10:53:54, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2118502, 1472468034, 10:53:54, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2119002, 1472468035, 10:53:55, 3, 0, 0, 0, 0.06, 0.00, 0.00, 0.00, 
2119502, 1472468035, 10:53:55, 0, 9, 0, 1, 0.00, 0.18, 0.00, 0.02, 
2120002, 1472468036, 10:53:56, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
2120502, 1472468036, 10:53:56, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2121003, 1472468037, 10:53:57, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
2121502, 1472468037, 10:53:57, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
2122002, 1472468038, 10:53:58, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
2122502, 1472468038, 10:53:58, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2123002, 1472468039, 10:53:59, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2123502, 1472468039, 10:53:59, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
2124002, 1472468040, 10:54:0, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2124503, 1472468040, 10:54:0, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2125002, 1472468041, 10:54:1, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2125502, 1472468041, 10:54:1, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2126002, 1472468042, 10:54:2, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2126502, 1472468042, 10:54:2, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2127002, 1472468043, 10:54:3, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2127502, 1472468043, 10:54:3, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2128002, 1472468044, 10:54:4, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
2128502, 1472468044, 10:54:4, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2129002, 1472468045, 10:54:5, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2129502, 1472468045, 10:54:5, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2130002, 1472468046, 10:54:6, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
2130502, 1472468046, 10:54:6, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2131002, 1472468047, 10:54:7, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2131502, 1472468047, 10:54:7, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
