millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
717502, 1472026479, 8:14:39, 3, 8, 1, 0, 0.06, 0.16, 0.02, 0.00, 
718002, 1472026479, 8:14:39, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
718502, 1472026480, 8:14:40, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
719002, 1472026480, 8:14:40, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
719502, 1472026481, 8:14:41, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
720002, 1472026481, 8:14:41, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
720502, 1472026482, 8:14:42, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
721002, 1472026482, 8:14:42, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
721502, 1472026483, 8:14:43, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
722002, 1472026483, 8:14:43, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
722502, 1472026484, 8:14:44, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
723002, 1472026484, 8:14:44, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
723502, 1472026485, 8:14:45, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
724002, 1472026485, 8:14:45, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
724502, 1472026486, 8:14:46, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
725002, 1472026486, 8:14:46, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
725502, 1472026487, 8:14:47, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
726002, 1472026487, 8:14:47, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
726502, 1472026488, 8:14:48, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
727002, 1472026488, 8:14:48, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
727502, 1472026489, 8:14:49, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
728002, 1472026489, 8:14:49, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
728502, 1472026490, 8:14:50, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
729003, 1472026490, 8:14:50, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
729502, 1472026491, 8:14:51, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
730002, 1472026491, 8:14:51, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
730502, 1472026492, 8:14:52, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
731002, 1472026492, 8:14:52, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
731502, 1472026493, 8:14:53, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
732002, 1472026493, 8:14:53, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
732503, 1472026494, 8:14:54, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
733002, 1472026494, 8:14:54, 3, 8, 1, 0, 0.06, 0.16, 0.02, 0.00, 
733502, 1472026495, 8:14:55, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
734002, 1472026495, 8:14:55, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
734502, 1472026496, 8:14:56, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
735002, 1472026496, 8:14:56, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
735502, 1472026497, 8:14:57, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
736002, 1472026497, 8:14:57, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
736502, 1472026498, 8:14:58, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
737002, 1472026498, 8:14:58, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
737502, 1472026499, 8:14:59, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
738002, 1472026499, 8:14:59, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
738502, 1472026500, 8:15:0, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
739002, 1472026500, 8:15:0, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
739502, 1472026501, 8:15:1, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
740002, 1472026501, 8:15:1, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
740502, 1472026502, 8:15:2, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
741002, 1472026502, 8:15:2, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
741502, 1472026503, 8:15:3, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
742002, 1472026503, 8:15:3, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
742502, 1472026504, 8:15:4, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
743002, 1472026504, 8:15:4, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
743502, 1472026505, 8:15:5, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
744002, 1472026505, 8:15:5, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
744502, 1472026506, 8:15:6, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
745003, 1472026506, 8:15:6, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
745502, 1472026507, 8:15:7, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
746002, 1472026507, 8:15:7, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
746502, 1472026508, 8:15:8, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
747002, 1472026508, 8:15:8, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
747502, 1472026509, 8:15:9, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
748002, 1472026509, 8:15:9, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
748503, 1472026510, 8:15:10, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
749002, 1472026510, 8:15:10, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
749502, 1472026511, 8:15:11, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
750002, 1472026511, 8:15:11, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
750502, 1472026512, 8:15:12, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
751002, 1472026512, 8:15:12, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
751502, 1472026513, 8:15:13, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
752002, 1472026513, 8:15:13, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
752502, 1472026514, 8:15:14, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
753002, 1472026514, 8:15:14, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
753502, 1472026515, 8:15:15, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
754002, 1472026515, 8:15:15, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
754502, 1472026516, 8:15:16, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
755002, 1472026516, 8:15:16, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
755502, 1472026517, 8:15:17, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
756002, 1472026517, 8:15:17, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
756502, 1472026518, 8:15:18, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
757002, 1472026518, 8:15:18, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
757502, 1472026519, 8:15:19, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
758002, 1472026519, 8:15:19, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
758502, 1472026520, 8:15:20, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
759002, 1472026520, 8:15:20, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
759502, 1472026521, 8:15:21, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
760002, 1472026521, 8:15:21, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
760502, 1472026522, 8:15:22, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
761003, 1472026522, 8:15:22, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
761502, 1472026523, 8:15:23, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
762002, 1472026523, 8:15:23, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
762502, 1472026524, 8:15:24, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
763002, 1472026524, 8:15:24, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
763502, 1472026525, 8:15:25, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
764002, 1472026525, 8:15:25, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
764503, 1472026526, 8:15:26, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
765002, 1472026526, 8:15:26, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
765502, 1472026527, 8:15:27, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
766002, 1472026527, 8:15:27, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
766502, 1472026528, 8:15:28, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
767002, 1472026528, 8:15:28, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
767502, 1472026529, 8:15:29, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
768002, 1472026529, 8:15:29, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
768502, 1472026530, 8:15:30, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
769002, 1472026530, 8:15:30, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
769502, 1472026531, 8:15:31, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
770002, 1472026531, 8:15:31, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
770502, 1472026532, 8:15:32, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
771002, 1472026532, 8:15:32, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
771502, 1472026533, 8:15:33, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
772002, 1472026533, 8:15:33, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
772502, 1472026534, 8:15:34, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
773002, 1472026534, 8:15:34, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
773502, 1472026535, 8:15:35, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
774002, 1472026535, 8:15:35, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
774502, 1472026536, 8:15:36, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
775002, 1472026536, 8:15:36, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
775502, 1472026537, 8:15:37, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
776002, 1472026537, 8:15:37, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
776502, 1472026538, 8:15:38, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
777003, 1472026538, 8:15:38, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
777502, 1472026539, 8:15:39, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
778002, 1472026539, 8:15:39, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
778502, 1472026540, 8:15:40, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
779002, 1472026540, 8:15:40, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
779502, 1472026541, 8:15:41, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
780002, 1472026541, 8:15:41, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
780503, 1472026542, 8:15:42, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
781002, 1472026542, 8:15:42, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
781502, 1472026543, 8:15:43, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
782002, 1472026543, 8:15:43, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
782502, 1472026544, 8:15:44, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
783002, 1472026544, 8:15:44, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
783502, 1472026545, 8:15:45, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
784002, 1472026545, 8:15:45, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
784502, 1472026546, 8:15:46, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
785002, 1472026546, 8:15:46, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
785502, 1472026547, 8:15:47, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
786002, 1472026547, 8:15:47, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
786502, 1472026548, 8:15:48, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
787002, 1472026548, 8:15:48, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
787502, 1472026549, 8:15:49, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
788002, 1472026549, 8:15:49, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
788502, 1472026550, 8:15:50, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
789002, 1472026550, 8:15:50, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
789502, 1472026551, 8:15:51, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
790002, 1472026551, 8:15:51, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
790502, 1472026552, 8:15:52, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
791002, 1472026552, 8:15:52, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
791502, 1472026553, 8:15:53, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
792002, 1472026553, 8:15:53, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
792502, 1472026554, 8:15:54, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
793003, 1472026554, 8:15:54, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
793502, 1472026555, 8:15:55, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
794002, 1472026555, 8:15:55, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
794502, 1472026556, 8:15:56, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
795002, 1472026556, 8:15:56, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
795502, 1472026557, 8:15:57, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
796002, 1472026557, 8:15:57, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
796503, 1472026558, 8:15:58, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
797002, 1472026558, 8:15:58, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
797502, 1472026559, 8:15:59, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
798002, 1472026559, 8:15:59, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
798502, 1472026560, 8:16:0, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
799002, 1472026560, 8:16:0, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
799502, 1472026561, 8:16:1, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
800002, 1472026561, 8:16:1, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
800502, 1472026562, 8:16:2, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
801002, 1472026562, 8:16:2, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
801502, 1472026563, 8:16:3, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
802002, 1472026563, 8:16:3, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
802502, 1472026564, 8:16:4, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
803002, 1472026564, 8:16:4, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
803502, 1472026565, 8:16:5, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
804002, 1472026565, 8:16:5, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
804502, 1472026566, 8:16:6, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
805002, 1472026566, 8:16:6, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
805502, 1472026567, 8:16:7, 0, 9, 0, 1, 0.00, 0.18, 0.00, 0.02, 
806002, 1472026567, 8:16:7, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
806502, 1472026568, 8:16:8, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
807002, 1472026568, 8:16:8, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
807502, 1472026569, 8:16:9, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
808002, 1472026569, 8:16:9, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
808502, 1472026570, 8:16:10, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
809003, 1472026570, 8:16:10, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
809502, 1472026571, 8:16:11, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
810002, 1472026571, 8:16:11, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
810502, 1472026572, 8:16:12, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
811002, 1472026572, 8:16:12, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
811502, 1472026573, 8:16:13, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
812002, 1472026573, 8:16:13, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
812503, 1472026574, 8:16:14, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
813002, 1472026574, 8:16:14, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
813502, 1472026575, 8:16:15, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
814002, 1472026575, 8:16:15, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
814502, 1472026576, 8:16:16, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
815002, 1472026576, 8:16:16, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
815502, 1472026577, 8:16:17, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
816002, 1472026577, 8:16:17, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
816502, 1472026578, 8:16:18, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
817002, 1472026578, 8:16:18, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
817502, 1472026579, 8:16:19, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
818002, 1472026579, 8:16:19, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
818502, 1472026580, 8:16:20, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
819002, 1472026580, 8:16:20, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
819502, 1472026581, 8:16:21, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
820002, 1472026581, 8:16:21, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
820502, 1472026582, 8:16:22, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
821002, 1472026582, 8:16:22, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
821502, 1472026583, 8:16:23, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
822002, 1472026583, 8:16:23, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
822502, 1472026584, 8:16:24, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
823002, 1472026584, 8:16:24, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
823502, 1472026585, 8:16:25, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
824002, 1472026585, 8:16:25, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
824502, 1472026586, 8:16:26, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
825003, 1472026586, 8:16:26, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
825502, 1472026587, 8:16:27, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
826002, 1472026587, 8:16:27, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
826502, 1472026588, 8:16:28, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
827002, 1472026588, 8:16:28, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
827502, 1472026589, 8:16:29, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
828002, 1472026589, 8:16:29, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
828503, 1472026590, 8:16:30, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
829002, 1472026590, 8:16:30, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
829502, 1472026591, 8:16:31, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
830002, 1472026591, 8:16:31, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
830502, 1472026592, 8:16:32, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
831002, 1472026592, 8:16:32, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
831502, 1472026593, 8:16:33, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
832002, 1472026593, 8:16:33, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
832502, 1472026594, 8:16:34, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
833002, 1472026594, 8:16:34, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
833502, 1472026595, 8:16:35, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
834002, 1472026595, 8:16:35, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
834502, 1472026596, 8:16:36, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
835002, 1472026596, 8:16:36, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
835502, 1472026597, 8:16:37, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
836002, 1472026597, 8:16:37, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
836502, 1472026598, 8:16:38, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
837002, 1472026598, 8:16:38, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
837502, 1472026599, 8:16:39, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
838002, 1472026599, 8:16:39, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
838502, 1472026600, 8:16:40, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
839002, 1472026600, 8:16:40, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
839502, 1472026601, 8:16:41, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
840002, 1472026601, 8:16:41, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
840502, 1472026602, 8:16:42, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
841003, 1472026602, 8:16:42, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
841502, 1472026603, 8:16:43, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
842002, 1472026603, 8:16:43, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
842502, 1472026604, 8:16:44, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
843002, 1472026604, 8:16:44, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
843502, 1472026605, 8:16:45, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
844002, 1472026605, 8:16:45, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
844503, 1472026606, 8:16:46, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
845002, 1472026606, 8:16:46, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
845502, 1472026607, 8:16:47, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
846002, 1472026607, 8:16:47, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
846502, 1472026608, 8:16:48, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
847002, 1472026608, 8:16:48, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
847502, 1472026609, 8:16:49, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
848002, 1472026609, 8:16:49, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
848502, 1472026610, 8:16:50, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
849002, 1472026610, 8:16:50, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
849502, 1472026611, 8:16:51, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
850002, 1472026611, 8:16:51, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
850502, 1472026612, 8:16:52, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
851002, 1472026612, 8:16:52, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
851502, 1472026613, 8:16:53, 0, 9, 0, 1, 0.00, 0.18, 0.00, 0.02, 
852002, 1472026613, 8:16:53, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
852502, 1472026614, 8:16:54, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
853002, 1472026614, 8:16:54, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
853502, 1472026615, 8:16:55, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
854002, 1472026615, 8:16:55, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
854502, 1472026616, 8:16:56, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
855002, 1472026616, 8:16:56, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
855502, 1472026617, 8:16:57, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
856002, 1472026617, 8:16:57, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
