millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
813002, 1472112724, 8:12:4, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
813502, 1472112725, 8:12:5, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
814002, 1472112725, 8:12:5, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
814502, 1472112726, 8:12:6, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
815002, 1472112726, 8:12:6, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
815502, 1472112727, 8:12:7, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
816002, 1472112727, 8:12:7, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
816502, 1472112728, 8:12:8, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
817002, 1472112728, 8:12:8, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
817502, 1472112729, 8:12:9, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
818002, 1472112729, 8:12:9, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
818502, 1472112730, 8:12:10, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
819002, 1472112730, 8:12:10, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
819502, 1472112731, 8:12:11, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
820002, 1472112731, 8:12:11, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
820502, 1472112732, 8:12:12, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
821002, 1472112732, 8:12:12, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
821502, 1472112733, 8:12:13, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
822002, 1472112733, 8:12:13, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
822502, 1472112734, 8:12:14, 4, 3, 0, 1, 0.08, 0.06, 0.00, 0.02, 
823002, 1472112734, 8:12:14, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
823502, 1472112735, 8:12:15, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
824002, 1472112735, 8:12:15, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
824502, 1472112736, 8:12:16, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
825003, 1472112736, 8:12:16, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
825502, 1472112737, 8:12:17, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
826002, 1472112737, 8:12:17, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
826502, 1472112738, 8:12:18, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
827002, 1472112738, 8:12:18, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
827502, 1472112739, 8:12:19, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
828002, 1472112739, 8:12:19, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
828503, 1472112740, 8:12:20, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
829002, 1472112740, 8:12:20, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
829502, 1472112741, 8:12:21, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
830002, 1472112741, 8:12:21, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
830502, 1472112742, 8:12:22, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
831002, 1472112742, 8:12:22, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
831502, 1472112743, 8:12:23, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
832002, 1472112743, 8:12:23, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
832502, 1472112744, 8:12:24, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
833002, 1472112744, 8:12:24, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
833502, 1472112745, 8:12:25, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
834002, 1472112745, 8:12:25, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
834502, 1472112746, 8:12:26, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
835002, 1472112746, 8:12:26, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
835502, 1472112747, 8:12:27, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
836002, 1472112747, 8:12:27, 0, 5, 0, 3, 0.00, 0.10, 0.00, 0.06, 
836502, 1472112748, 8:12:28, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
837002, 1472112748, 8:12:28, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
837502, 1472112749, 8:12:29, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
838002, 1472112749, 8:12:29, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
838502, 1472112750, 8:12:30, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
839002, 1472112750, 8:12:30, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
839502, 1472112751, 8:12:31, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
840002, 1472112751, 8:12:31, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
840502, 1472112752, 8:12:32, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
841003, 1472112752, 8:12:32, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
841502, 1472112753, 8:12:33, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
842002, 1472112753, 8:12:33, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
842502, 1472112754, 8:12:34, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
843002, 1472112754, 8:12:34, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
843502, 1472112755, 8:12:35, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
844002, 1472112755, 8:12:35, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
844503, 1472112756, 8:12:36, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
845002, 1472112756, 8:12:36, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
845502, 1472112757, 8:12:37, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
846002, 1472112757, 8:12:37, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
846502, 1472112758, 8:12:38, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
847002, 1472112758, 8:12:38, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
847502, 1472112759, 8:12:39, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
848002, 1472112759, 8:12:39, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
848502, 1472112760, 8:12:40, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
849002, 1472112760, 8:12:40, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
849502, 1472112761, 8:12:41, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
850002, 1472112761, 8:12:41, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
850502, 1472112762, 8:12:42, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
851002, 1472112762, 8:12:42, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
851502, 1472112763, 8:12:43, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
852002, 1472112763, 8:12:43, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
852502, 1472112764, 8:12:44, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
853002, 1472112764, 8:12:44, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
853502, 1472112765, 8:12:45, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
854002, 1472112765, 8:12:45, 0, 4, 0, 3, 0.00, 0.08, 0.00, 0.06, 
854502, 1472112766, 8:12:46, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
855002, 1472112766, 8:12:46, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
855502, 1472112767, 8:12:47, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
856002, 1472112767, 8:12:47, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
856502, 1472112768, 8:12:48, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
857003, 1472112768, 8:12:48, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
857502, 1472112769, 8:12:49, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
858002, 1472112769, 8:12:49, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
858502, 1472112770, 8:12:50, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
859002, 1472112770, 8:12:50, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
859502, 1472112771, 8:12:51, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
860002, 1472112771, 8:12:51, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
860503, 1472112772, 8:12:52, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
861002, 1472112772, 8:12:52, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
861502, 1472112773, 8:12:53, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
862002, 1472112773, 8:12:53, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
862502, 1472112774, 8:12:54, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
863002, 1472112774, 8:12:54, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
863502, 1472112775, 8:12:55, 4, 9, 0, 3, 0.08, 0.18, 0.00, 0.06, 
864002, 1472112775, 8:12:55, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
864502, 1472112776, 8:12:56, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
865002, 1472112776, 8:12:56, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
865502, 1472112777, 8:12:57, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
866002, 1472112777, 8:12:57, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
866502, 1472112778, 8:12:58, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
867002, 1472112778, 8:12:58, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
867502, 1472112779, 8:12:59, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
868002, 1472112779, 8:12:59, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
868502, 1472112780, 8:13:0, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
869002, 1472112780, 8:13:0, 4, 5, 0, 0, 0.08, 0.10, 0.00, 0.00, 
869502, 1472112781, 8:13:1, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
870002, 1472112781, 8:13:1, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
870502, 1472112782, 8:13:2, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
871002, 1472112782, 8:13:2, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
871502, 1472112783, 8:13:3, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
872002, 1472112783, 8:13:3, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
872502, 1472112784, 8:13:4, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
873003, 1472112784, 8:13:4, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
873502, 1472112785, 8:13:5, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
874002, 1472112785, 8:13:5, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
874502, 1472112786, 8:13:6, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
875002, 1472112786, 8:13:6, 4, 4, 3, 0, 0.08, 0.08, 0.06, 0.00, 
875502, 1472112787, 8:13:7, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
876002, 1472112787, 8:13:7, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
876503, 1472112788, 8:13:8, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
877002, 1472112788, 8:13:8, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
877502, 1472112789, 8:13:9, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
878002, 1472112789, 8:13:9, 0, 9, 0, 1, 0.00, 0.18, 0.00, 0.02, 
878502, 1472112790, 8:13:10, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
879002, 1472112790, 8:13:10, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
879502, 1472112791, 8:13:11, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
880002, 1472112791, 8:13:11, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
880502, 1472112792, 8:13:12, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
881002, 1472112792, 8:13:12, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
881502, 1472112793, 8:13:13, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
882002, 1472112793, 8:13:13, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
882502, 1472112794, 8:13:14, 5, 0, 0, 0, 0.10, 0.00, 0.00, 0.00, 
883002, 1472112794, 8:13:14, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
883502, 1472112795, 8:13:15, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
884002, 1472112795, 8:13:15, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
884502, 1472112796, 8:13:16, 3, 8, 1, 0, 0.06, 0.16, 0.02, 0.00, 
885002, 1472112796, 8:13:16, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
885502, 1472112797, 8:13:17, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
886002, 1472112797, 8:13:17, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
886502, 1472112798, 8:13:18, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
887002, 1472112798, 8:13:18, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
887502, 1472112799, 8:13:19, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
888002, 1472112799, 8:13:19, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
888502, 1472112800, 8:13:20, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
889003, 1472112800, 8:13:20, 1, 8, 0, 1, 0.02, 0.16, 0.00, 0.02, 
889502, 1472112801, 8:13:21, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
890002, 1472112801, 8:13:21, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
890502, 1472112802, 8:13:22, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
891002, 1472112802, 8:13:22, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
891502, 1472112803, 8:13:23, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
892002, 1472112803, 8:13:23, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
892503, 1472112804, 8:13:24, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
893002, 1472112804, 8:13:24, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
893502, 1472112805, 8:13:25, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
894002, 1472112805, 8:13:25, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
894502, 1472112806, 8:13:26, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
895002, 1472112806, 8:13:26, 3, 0, 0, 0, 0.06, 0.00, 0.00, 0.00, 
895502, 1472112807, 8:13:27, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
896002, 1472112807, 8:13:27, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
896502, 1472112808, 8:13:28, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
897002, 1472112808, 8:13:28, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
897502, 1472112809, 8:13:29, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
898002, 1472112809, 8:13:29, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
898502, 1472112810, 8:13:30, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
899002, 1472112810, 8:13:30, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
899502, 1472112811, 8:13:31, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
900002, 1472112811, 8:13:31, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
900502, 1472112812, 8:13:32, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
901002, 1472112812, 8:13:32, 0, 5, 0, 3, 0.00, 0.10, 0.00, 0.06, 
901502, 1472112813, 8:13:33, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
902002, 1472112813, 8:13:33, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
902502, 1472112814, 8:13:34, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
903002, 1472112814, 8:13:34, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
903502, 1472112815, 8:13:35, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
904002, 1472112815, 8:13:35, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
904502, 1472112816, 8:13:36, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
905003, 1472112816, 8:13:36, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
905502, 1472112817, 8:13:37, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
906002, 1472112817, 8:13:37, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
906502, 1472112818, 8:13:38, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
907002, 1472112818, 8:13:38, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
907502, 1472112819, 8:13:39, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
908002, 1472112819, 8:13:39, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
908503, 1472112820, 8:13:40, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
909002, 1472112820, 8:13:40, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
909502, 1472112821, 8:13:41, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
910002, 1472112821, 8:13:41, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
910502, 1472112822, 8:13:42, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
911002, 1472112822, 8:13:42, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
911502, 1472112823, 8:13:43, 4, 4, 3, 0, 0.08, 0.08, 0.06, 0.00, 
912002, 1472112823, 8:13:43, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
912502, 1472112824, 8:13:44, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
913002, 1472112824, 8:13:44, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
913502, 1472112825, 8:13:45, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
914002, 1472112825, 8:13:45, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
914502, 1472112826, 8:13:46, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
915002, 1472112826, 8:13:46, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
915502, 1472112827, 8:13:47, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
916002, 1472112827, 8:13:47, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
916502, 1472112828, 8:13:48, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
917002, 1472112828, 8:13:48, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
917502, 1472112829, 8:13:49, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
918002, 1472112829, 8:13:49, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
918502, 1472112830, 8:13:50, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
919002, 1472112830, 8:13:50, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
919502, 1472112831, 8:13:51, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
920002, 1472112831, 8:13:51, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
920502, 1472112832, 8:13:52, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
921003, 1472112832, 8:13:52, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
921502, 1472112833, 8:13:53, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
922002, 1472112833, 8:13:53, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
922502, 1472112834, 8:13:54, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
923002, 1472112834, 8:13:54, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
923502, 1472112835, 8:13:55, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
924002, 1472112835, 8:13:55, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
924503, 1472112836, 8:13:56, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
925002, 1472112836, 8:13:56, 4, 5, 0, 3, 0.08, 0.10, 0.00, 0.06, 
925502, 1472112837, 8:13:57, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
926002, 1472112837, 8:13:57, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
926502, 1472112838, 8:13:58, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
927002, 1472112838, 8:13:58, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
927502, 1472112839, 8:13:59, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
928002, 1472112839, 8:13:59, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
928502, 1472112840, 8:14:0, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
929002, 1472112840, 8:14:0, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
929502, 1472112841, 8:14:1, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
930002, 1472112841, 8:14:1, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
930502, 1472112842, 8:14:2, 1, 8, 0, 1, 0.02, 0.16, 0.00, 0.02, 
931002, 1472112842, 8:14:2, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
931502, 1472112843, 8:14:3, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
932002, 1472112843, 8:14:3, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
932502, 1472112844, 8:14:4, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
933002, 1472112844, 8:14:4, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
933502, 1472112845, 8:14:5, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
934002, 1472112845, 8:14:5, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
934502, 1472112846, 8:14:6, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
935002, 1472112846, 8:14:6, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
935502, 1472112847, 8:14:7, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
936002, 1472112847, 8:14:7, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
936502, 1472112848, 8:14:8, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
937003, 1472112848, 8:14:8, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
937502, 1472112849, 8:14:9, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
938002, 1472112849, 8:14:9, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
938502, 1472112850, 8:14:10, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
939002, 1472112850, 8:14:10, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
939502, 1472112851, 8:14:11, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
940002, 1472112851, 8:14:11, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
940503, 1472112852, 8:14:12, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
941002, 1472112852, 8:14:12, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
941502, 1472112853, 8:14:13, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
942002, 1472112853, 8:14:13, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
942502, 1472112854, 8:14:14, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
943002, 1472112854, 8:14:14, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
943502, 1472112855, 8:14:15, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
944002, 1472112855, 8:14:15, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
944502, 1472112856, 8:14:16, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
945002, 1472112856, 8:14:16, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
945502, 1472112857, 8:14:17, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
946002, 1472112857, 8:14:17, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
946502, 1472112858, 8:14:18, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
947002, 1472112858, 8:14:18, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
947502, 1472112859, 8:14:19, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
948002, 1472112859, 8:14:19, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
948502, 1472112860, 8:14:20, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
949002, 1472112860, 8:14:20, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
949502, 1472112861, 8:14:21, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
950002, 1472112861, 8:14:21, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
950502, 1472112862, 8:14:22, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
951002, 1472112862, 8:14:22, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
951502, 1472112863, 8:14:23, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
