millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
2565502, 1472631536, 8:18:56, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2566002, 1472631536, 8:18:56, 1, 8, 0, 1, 0.02, 0.16, 0.00, 0.02, 
2566502, 1472631537, 8:18:57, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2567002, 1472631537, 8:18:57, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
2567502, 1472631538, 8:18:58, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
2568002, 1472631538, 8:18:58, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
2568502, 1472631539, 8:18:59, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
2569003, 1472631539, 8:18:59, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2569502, 1472631540, 8:19:0, 1, 8, 0, 1, 0.02, 0.16, 0.00, 0.02, 
2570002, 1472631540, 8:19:0, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2570502, 1472631541, 8:19:1, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2571002, 1472631541, 8:19:1, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
2571502, 1472631542, 8:19:2, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
2572002, 1472631542, 8:19:2, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
2572503, 1472631543, 8:19:3, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2573002, 1472631543, 8:19:3, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2573502, 1472631544, 8:19:4, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2574002, 1472631544, 8:19:4, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2574502, 1472631545, 8:19:5, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2575002, 1472631545, 8:19:5, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2575502, 1472631546, 8:19:6, 5, 8, 3, 0, 0.10, 0.16, 0.06, 0.00, 
2576002, 1472631546, 8:19:6, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2576502, 1472631547, 8:19:7, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2577002, 1472631547, 8:19:7, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2577502, 1472631548, 8:19:8, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
2578002, 1472631548, 8:19:8, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2578502, 1472631549, 8:19:9, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
2579002, 1472631549, 8:19:9, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2579502, 1472631550, 8:19:10, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
2580002, 1472631550, 8:19:10, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2580502, 1472631551, 8:19:11, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
2581002, 1472631551, 8:19:11, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2581502, 1472631552, 8:19:12, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2582002, 1472631552, 8:19:12, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2582502, 1472631553, 8:19:13, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
2583002, 1472631553, 8:19:13, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2583502, 1472631554, 8:19:14, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2584002, 1472631554, 8:19:14, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2584502, 1472631555, 8:19:15, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2585003, 1472631555, 8:19:15, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
2585502, 1472631556, 8:19:16, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
2586002, 1472631556, 8:19:16, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2586502, 1472631557, 8:19:17, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2587002, 1472631557, 8:19:17, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2587502, 1472631558, 8:19:18, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2588002, 1472631558, 8:19:18, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2588503, 1472631559, 8:19:19, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2589002, 1472631559, 8:19:19, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2589502, 1472631560, 8:19:20, 5, 4, 0, 0, 0.10, 0.08, 0.00, 0.00, 
2590002, 1472631560, 8:19:20, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2590502, 1472631561, 8:19:21, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2591002, 1472631561, 8:19:21, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2591502, 1472631562, 8:19:22, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
2592002, 1472631562, 8:19:22, 1, 8, 0, 1, 0.02, 0.16, 0.00, 0.02, 
2592502, 1472631563, 8:19:23, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2593002, 1472631563, 8:19:23, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2593502, 1472631564, 8:19:24, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
2594002, 1472631564, 8:19:24, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2594502, 1472631565, 8:19:25, 4, 4, 3, 0, 0.08, 0.08, 0.06, 0.00, 
2595002, 1472631565, 8:19:25, 1, 8, 0, 1, 0.02, 0.16, 0.00, 0.02, 
2595502, 1472631566, 8:19:26, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2596002, 1472631566, 8:19:26, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2596502, 1472631567, 8:19:27, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
2597002, 1472631567, 8:19:27, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
2597502, 1472631568, 8:19:28, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2598002, 1472631568, 8:19:28, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
2598502, 1472631569, 8:19:29, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2599002, 1472631569, 8:19:29, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2599502, 1472631570, 8:19:30, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
2600002, 1472631570, 8:19:30, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2600502, 1472631571, 8:19:31, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2601003, 1472631571, 8:19:31, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2601502, 1472631572, 8:19:32, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2602002, 1472631572, 8:19:32, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2602502, 1472631573, 8:19:33, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
2603002, 1472631573, 8:19:33, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2603502, 1472631574, 8:19:34, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2604002, 1472631574, 8:19:34, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2604503, 1472631575, 8:19:35, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2605002, 1472631575, 8:19:35, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
2605502, 1472631576, 8:19:36, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2606002, 1472631576, 8:19:36, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
2606502, 1472631577, 8:19:37, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2607002, 1472631577, 8:19:37, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
2607502, 1472631578, 8:19:38, 0, 4, 0, 3, 0.00, 0.08, 0.00, 0.06, 
2608002, 1472631578, 8:19:38, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2608502, 1472631579, 8:19:39, 2, 8, 0, 3, 0.04, 0.16, 0.00, 0.06, 
2609002, 1472631579, 8:19:39, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2609502, 1472631580, 8:19:40, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
2610002, 1472631580, 8:19:40, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
2610502, 1472631581, 8:19:41, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2611002, 1472631581, 8:19:41, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
2611502, 1472631582, 8:19:42, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2612002, 1472631582, 8:19:42, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2612502, 1472631583, 8:19:43, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2613002, 1472631583, 8:19:43, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
2613502, 1472631584, 8:19:44, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2614002, 1472631584, 8:19:44, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
2614502, 1472631585, 8:19:45, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2615002, 1472631585, 8:19:45, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
2615502, 1472631586, 8:19:46, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2616002, 1472631586, 8:19:46, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2616502, 1472631587, 8:19:47, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2617003, 1472631587, 8:19:47, 0, 8, 3, 0, 0.00, 0.16, 0.06, 0.00, 
2617502, 1472631588, 8:19:48, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2618002, 1472631588, 8:19:48, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
2618502, 1472631589, 8:19:49, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2619002, 1472631589, 8:19:49, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2619502, 1472631590, 8:19:50, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2620002, 1472631590, 8:19:50, 5, 4, 0, 0, 0.10, 0.08, 0.00, 0.00, 
2620503, 1472631591, 8:19:51, 3, 0, 0, 0, 0.06, 0.00, 0.00, 0.00, 
2621002, 1472631591, 8:19:51, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2621502, 1472631592, 8:19:52, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2622002, 1472631592, 8:19:52, 4, 8, 3, 0, 0.08, 0.16, 0.06, 0.00, 
2622502, 1472631593, 8:19:53, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2623002, 1472631593, 8:19:53, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2623502, 1472631594, 8:19:54, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2624002, 1472631594, 8:19:54, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
2624502, 1472631595, 8:19:55, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2625002, 1472631595, 8:19:55, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
2625502, 1472631596, 8:19:56, 0, 5, 0, 3, 0.00, 0.10, 0.00, 0.06, 
2626002, 1472631596, 8:19:56, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2626502, 1472631597, 8:19:57, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
2627002, 1472631597, 8:19:57, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2627502, 1472631598, 8:19:58, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
2628002, 1472631598, 8:19:58, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2628502, 1472631599, 8:19:59, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2629002, 1472631599, 8:19:59, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2629502, 1472631600, 8:20:0, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
2630002, 1472631600, 8:20:0, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2630502, 1472631601, 8:20:1, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2631002, 1472631601, 8:20:1, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
2631502, 1472631602, 8:20:2, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
2632002, 1472631602, 8:20:2, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2632502, 1472631603, 8:20:3, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2633003, 1472631603, 8:20:3, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2633502, 1472631604, 8:20:4, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2634002, 1472631604, 8:20:4, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
2634502, 1472631605, 8:20:5, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2635002, 1472631605, 8:20:5, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
2635502, 1472631606, 8:20:6, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2636002, 1472631606, 8:20:6, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
2636503, 1472631607, 8:20:7, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2637002, 1472631607, 8:20:7, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2637502, 1472631608, 8:20:8, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
2638002, 1472631608, 8:20:8, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
2638502, 1472631609, 8:20:9, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2639002, 1472631609, 8:20:9, 4, 4, 3, 0, 0.08, 0.08, 0.06, 0.00, 
2639502, 1472631610, 8:20:10, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2640002, 1472631610, 8:20:10, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2640502, 1472631611, 8:20:11, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2641002, 1472631611, 8:20:11, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2641502, 1472631612, 8:20:12, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
2642002, 1472631612, 8:20:12, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
2642502, 1472631613, 8:20:13, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2643002, 1472631613, 8:20:13, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2643502, 1472631614, 8:20:14, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
2644002, 1472631614, 8:20:14, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2644502, 1472631615, 8:20:15, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2645002, 1472631615, 8:20:15, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
2645502, 1472631616, 8:20:16, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2646002, 1472631616, 8:20:16, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
2646502, 1472631617, 8:20:17, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2647002, 1472631617, 8:20:17, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
2647502, 1472631618, 8:20:18, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2648002, 1472631618, 8:20:18, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2648502, 1472631619, 8:20:19, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
2649003, 1472631619, 8:20:19, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2649502, 1472631620, 8:20:20, 0, 9, 0, 1, 0.00, 0.18, 0.00, 0.02, 
2650002, 1472631620, 8:20:20, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2650502, 1472631621, 8:20:21, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2651002, 1472631621, 8:20:21, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2651502, 1472631622, 8:20:22, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2652002, 1472631622, 8:20:22, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2652503, 1472631623, 8:20:23, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2653002, 1472631623, 8:20:23, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2653502, 1472631624, 8:20:24, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2654002, 1472631624, 8:20:24, 5, 0, 1, 0, 0.10, 0.00, 0.02, 0.00, 
2654502, 1472631625, 8:20:25, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2655002, 1472631625, 8:20:25, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
2655502, 1472631626, 8:20:26, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2656002, 1472631626, 8:20:26, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2656502, 1472631627, 8:20:27, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2657002, 1472631627, 8:20:27, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2657502, 1472631628, 8:20:28, 5, 0, 0, 0, 0.10, 0.00, 0.00, 0.00, 
2658002, 1472631628, 8:20:28, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2658502, 1472631629, 8:20:29, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
2659002, 1472631629, 8:20:29, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2659502, 1472631630, 8:20:30, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
2660002, 1472631630, 8:20:30, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
2660502, 1472631631, 8:20:31, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2661002, 1472631631, 8:20:31, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
2661502, 1472631632, 8:20:32, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
2662002, 1472631632, 8:20:32, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
2662502, 1472631633, 8:20:33, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2663002, 1472631633, 8:20:33, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
2663502, 1472631634, 8:20:34, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
2664002, 1472631634, 8:20:34, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
2664502, 1472631635, 8:20:35, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2665003, 1472631635, 8:20:35, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2665502, 1472631636, 8:20:36, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2666002, 1472631636, 8:20:36, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
2666502, 1472631637, 8:20:37, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
2667002, 1472631637, 8:20:37, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2667502, 1472631638, 8:20:38, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2668002, 1472631638, 8:20:38, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2668503, 1472631639, 8:20:39, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2669002, 1472631639, 8:20:39, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
2669502, 1472631640, 8:20:40, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2670002, 1472631640, 8:20:40, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2670502, 1472631641, 8:20:41, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2671002, 1472631641, 8:20:41, 4, 5, 0, 0, 0.08, 0.10, 0.00, 0.00, 
2671502, 1472631642, 8:20:42, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2672002, 1472631642, 8:20:42, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2672502, 1472631643, 8:20:43, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2673002, 1472631643, 8:20:43, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2673502, 1472631644, 8:20:44, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2674002, 1472631644, 8:20:44, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2674502, 1472631645, 8:20:45, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
2675002, 1472631645, 8:20:45, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2675502, 1472631646, 8:20:46, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
2676002, 1472631646, 8:20:46, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
2676502, 1472631647, 8:20:47, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
2677002, 1472631647, 8:20:47, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
2677502, 1472631648, 8:20:48, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2678002, 1472631648, 8:20:48, 8, 8, 3, 0, 0.16, 0.16, 0.06, 0.00, 
2678502, 1472631649, 8:20:49, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2679002, 1472631649, 8:20:49, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2679502, 1472631650, 8:20:50, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2680002, 1472631650, 8:20:50, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2680502, 1472631651, 8:20:51, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2681003, 1472631651, 8:20:51, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2681502, 1472631652, 8:20:52, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
2682002, 1472631652, 8:20:52, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2682502, 1472631653, 8:20:53, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2683002, 1472631653, 8:20:53, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
2683502, 1472631654, 8:20:54, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2684002, 1472631654, 8:20:54, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
2684503, 1472631655, 8:20:55, 2, 4, 0, 1, 0.04, 0.08, 0.00, 0.02, 
2685002, 1472631655, 8:20:55, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2685502, 1472631656, 8:20:56, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2686002, 1472631656, 8:20:56, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
2686502, 1472631657, 8:20:57, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
2687002, 1472631657, 8:20:57, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
2687502, 1472631658, 8:20:58, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
2688002, 1472631658, 8:20:58, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2688502, 1472631659, 8:20:59, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2689002, 1472631659, 8:20:59, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
2689502, 1472631660, 8:21:0, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2690002, 1472631660, 8:21:0, 1, 8, 0, 1, 0.02, 0.16, 0.00, 0.02, 
2690502, 1472631661, 8:21:1, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2691002, 1472631661, 8:21:1, 3, 0, 0, 0, 0.06, 0.00, 0.00, 0.00, 
2691502, 1472631662, 8:21:2, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
2692002, 1472631662, 8:21:2, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
2692502, 1472631663, 8:21:3, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
2693002, 1472631663, 8:21:3, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
2693502, 1472631664, 8:21:4, 0, 1, 0, 2, 0.00, 0.02, 0.00, 0.04, 
2694002, 1472631664, 8:21:4, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2694502, 1472631665, 8:21:5, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
2695002, 1472631665, 8:21:5, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
2695502, 1472631666, 8:21:6, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2696002, 1472631666, 8:21:6, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2696502, 1472631667, 8:21:7, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
2697003, 1472631667, 8:21:7, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2697502, 1472631668, 8:21:8, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2698002, 1472631668, 8:21:8, 4, 9, 0, 0, 0.08, 0.18, 0.00, 0.00, 
2698502, 1472631669, 8:21:9, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2699002, 1472631669, 8:21:9, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2699502, 1472631670, 8:21:10, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
2700002, 1472631670, 8:21:10, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
2700503, 1472631671, 8:21:11, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
2701002, 1472631671, 8:21:11, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
2701502, 1472631672, 8:21:12, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
