millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
139046, 1470851644, 17:54:4, 239, 212, 234, 104, 4.67, 4.14, 4.57, 2.03, 
139546, 1470851645, 17:54:5, 239, 212, 223, 104, 4.67, 4.14, 4.36, 2.03, 
140046, 1470851645, 17:54:5, 243, 212, 231, 104, 4.75, 4.14, 4.52, 2.03, 
140546, 1470851646, 17:54:6, 239, 212, 223, 104, 4.67, 4.14, 4.36, 2.03, 
141046, 1470851646, 17:54:6, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
141546, 1470851647, 17:54:7, 239, 216, 236, 105, 4.67, 4.22, 4.61, 2.05, 
142046, 1470851647, 17:54:7, 239, 216, 231, 104, 4.67, 4.22, 4.52, 2.03, 
142546, 1470851648, 17:54:8, 257, 208, 235, 104, 5.02, 4.07, 4.59, 2.03, 
143046, 1470851648, 17:54:8, 252, 204, 243, 104, 4.93, 3.99, 4.75, 2.03, 
143546, 1470851649, 17:54:9, 248, 199, 240, 87, 4.85, 3.89, 4.69, 1.70, 
144046, 1470851649, 17:54:9, 248, 213, 240, 91, 4.85, 4.16, 4.69, 1.78, 
144546, 1470851650, 17:54:10, 256, 208, 235, 104, 5.00, 4.07, 4.59, 2.03, 
145046, 1470851650, 17:54:10, 244, 217, 236, 99, 4.77, 4.24, 4.61, 1.94, 
145546, 1470851651, 17:54:11, 257, 208, 239, 104, 5.02, 4.07, 4.67, 2.03, 
146046, 1470851651, 17:54:11, 239, 212, 236, 105, 4.67, 4.14, 4.61, 2.05, 
146546, 1470851652, 17:54:12, 257, 208, 227, 104, 5.02, 4.07, 4.44, 2.03, 
147046, 1470851652, 17:54:12, 248, 209, 240, 87, 4.85, 4.09, 4.69, 1.70, 
147546, 1470851653, 17:54:13, 239, 212, 223, 104, 4.67, 4.14, 4.36, 2.03, 
148046, 1470851653, 17:54:13, 244, 217, 236, 99, 4.77, 4.24, 4.61, 1.94, 
148546, 1470851654, 17:54:14, 257, 208, 227, 104, 5.02, 4.07, 4.44, 2.03, 
149046, 1470851654, 17:54:14, 257, 208, 227, 104, 5.02, 4.07, 4.44, 2.03, 
149547, 1470851655, 17:54:15, 248, 203, 240, 87, 4.85, 3.97, 4.69, 1.70, 
150046, 1470851655, 17:54:15, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
150546, 1470851656, 17:54:16, 256, 208, 227, 104, 5.00, 4.07, 4.44, 2.03, 
151046, 1470851656, 17:54:16, 239, 212, 231, 104, 4.67, 4.14, 4.52, 2.03, 
151546, 1470851657, 17:54:17, 256, 208, 235, 104, 5.00, 4.07, 4.59, 2.03, 
152046, 1470851657, 17:54:17, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
152546, 1470851658, 17:54:18, 250, 206, 241, 104, 4.89, 4.03, 4.71, 2.03, 
153047, 1470851658, 17:54:18, 244, 203, 240, 87, 4.77, 3.97, 4.69, 1.70, 
153546, 1470851659, 17:54:19, 239, 216, 236, 105, 4.67, 4.22, 4.61, 2.05, 
154046, 1470851659, 17:54:19, 239, 217, 240, 99, 4.67, 4.24, 4.69, 1.94, 
154546, 1470851660, 17:54:20, 239, 216, 234, 105, 4.67, 4.22, 4.57, 2.05, 
155046, 1470851660, 17:54:20, 239, 212, 231, 104, 4.67, 4.14, 4.52, 2.03, 
155546, 1470851661, 17:54:21, 244, 217, 240, 99, 4.77, 4.24, 4.69, 1.94, 
156046, 1470851661, 17:54:21, 248, 203, 240, 87, 4.85, 3.97, 4.69, 1.70, 
156546, 1470851662, 17:54:22, 239, 217, 236, 99, 4.67, 4.24, 4.61, 1.94, 
157046, 1470851662, 17:54:22, 250, 206, 243, 95, 4.89, 4.03, 4.75, 1.86, 
157546, 1470851663, 17:54:23, 248, 215, 240, 87, 4.85, 4.20, 4.69, 1.70, 
158046, 1470851663, 17:54:23, 252, 206, 245, 95, 4.93, 4.03, 4.79, 1.86, 
158546, 1470851664, 17:54:24, 239, 212, 236, 105, 4.67, 4.14, 4.61, 2.05, 
159046, 1470851664, 17:54:24, 239, 212, 231, 104, 4.67, 4.14, 4.52, 2.03, 
159546, 1470851665, 17:54:25, 585, 542, 567, 452, 11.44, 10.60, 11.09, 8.84, 
160046, 1470851665, 17:54:25, 549, 506, 507, 506, 10.73, 9.89, 9.91, 9.89, 
160546, 1470851666, 17:54:26, 95, 97, 96, 87, 1.86, 1.90, 1.88, 1.70, 
161046, 1470851666, 17:54:26, 32, 15, 32, 15, 0.63, 0.29, 0.63, 0.29, 
161546, 1470851667, 17:54:27, 16, 8, 1, 8, 0.31, 0.16, 0.02, 0.16, 
162046, 1470851667, 17:54:27, 8, 2, 4, 0, 0.16, 0.04, 0.08, 0.00, 
162546, 1470851668, 17:54:28, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
163046, 1470851668, 17:54:28, 8, 8, 1, 0, 0.16, 0.16, 0.02, 0.00, 
163546, 1470851669, 17:54:29, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
164046, 1470851669, 17:54:29, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
164546, 1470851670, 17:54:30, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
165046, 1470851670, 17:54:30, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
165547, 1470851671, 17:54:31, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
166046, 1470851671, 17:54:31, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
166546, 1470851672, 17:54:32, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
167046, 1470851672, 17:54:32, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
167546, 1470851673, 17:54:33, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
168046, 1470851673, 17:54:33, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
168546, 1470851674, 17:54:34, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
169047, 1470851674, 17:54:34, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
169546, 1470851675, 17:54:35, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
170046, 1470851675, 17:54:35, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
170546, 1470851676, 17:54:36, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
171046, 1470851676, 17:54:36, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
171546, 1470851677, 17:54:37, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
172046, 1470851677, 17:54:37, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
172546, 1470851678, 17:54:38, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
173046, 1470851678, 17:54:38, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
173546, 1470851679, 17:54:39, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
174046, 1470851679, 17:54:39, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
174546, 1470851680, 17:54:40, 239, 250, 232, 237, 4.67, 4.89, 4.54, 4.63, 
175046, 1470851680, 17:54:40, 408, 379, 380, 367, 7.98, 7.41, 7.43, 7.17, 
175546, 1470851681, 17:54:41, 426, 416, 396, 391, 8.33, 8.13, 7.74, 7.64, 
176046, 1470851681, 17:54:41, 431, 419, 400, 391, 8.43, 8.19, 7.82, 7.64, 
176546, 1470851682, 17:54:42, 440, 399, 408, 398, 8.60, 7.80, 7.98, 7.78, 
177046, 1470851682, 17:54:42, 862, 832, 840, 831, 16.85, 16.27, 16.42, 16.25, 
177546, 1470851683, 17:54:43, 565, 552, 545, 558, 11.05, 10.79, 10.65, 10.91, 
178046, 1470851683, 17:54:43, 531, 515, 510, 502, 10.38, 10.07, 9.97, 9.81, 
178546, 1470851684, 17:54:44, 542, 501, 495, 513, 10.60, 9.79, 9.68, 10.03, 
179046, 1470851684, 17:54:44, 655, 563, 572, 447, 12.81, 11.01, 11.18, 8.74, 
179546, 1470851685, 17:54:45, 931, 892, 927, 151, 18.20, 17.44, 18.12, 2.95, 
180046, 1470851685, 17:54:45, 418, 367, 412, 116, 8.17, 7.17, 8.05, 2.27, 
180546, 1470851686, 17:54:46, 271, 248, 270, 112, 5.30, 4.85, 5.28, 2.19, 
181046, 1470851686, 17:54:46, 255, 211, 248, 87, 4.99, 4.13, 4.85, 1.70, 
181547, 1470851687, 17:54:47, 254, 199, 248, 95, 4.97, 3.89, 4.85, 1.86, 
182046, 1470851687, 17:54:47, 248, 213, 240, 87, 4.85, 4.16, 4.69, 1.70, 
182546, 1470851688, 17:54:48, 257, 212, 231, 104, 5.02, 4.14, 4.52, 2.03, 
183046, 1470851688, 17:54:48, 247, 212, 231, 104, 4.83, 4.14, 4.52, 2.03, 
183546, 1470851689, 17:54:49, 252, 204, 244, 95, 4.93, 3.99, 4.77, 1.86, 
184046, 1470851689, 17:54:49, 252, 206, 245, 95, 4.93, 4.03, 4.79, 1.86, 
184546, 1470851690, 17:54:50, 256, 208, 245, 104, 5.00, 4.07, 4.79, 2.03, 
185047, 1470851690, 17:54:50, 246, 217, 240, 99, 4.81, 4.24, 4.69, 1.94, 
185546, 1470851691, 17:54:51, 239, 212, 236, 105, 4.67, 4.14, 4.61, 2.05, 
186046, 1470851691, 17:54:51, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
186546, 1470851692, 17:54:52, 239, 216, 236, 105, 4.67, 4.22, 4.61, 2.05, 
187046, 1470851692, 17:54:52, 257, 208, 231, 104, 5.02, 4.07, 4.52, 2.03, 
187546, 1470851693, 17:54:53, 252, 204, 244, 95, 4.93, 3.99, 4.77, 1.86, 
188046, 1470851693, 17:54:53, 257, 208, 231, 104, 5.02, 4.07, 4.52, 2.03, 
188546, 1470851694, 17:54:54, 252, 199, 244, 95, 4.93, 3.89, 4.77, 1.86, 
189046, 1470851694, 17:54:54, 248, 203, 240, 87, 4.85, 3.97, 4.69, 1.70, 
189546, 1470851695, 17:54:55, 239, 212, 231, 104, 4.67, 4.14, 4.52, 2.03, 
190046, 1470851695, 17:54:55, 248, 199, 242, 95, 4.85, 3.89, 4.73, 1.86, 
190546, 1470851696, 17:54:56, 239, 212, 236, 105, 4.67, 4.14, 4.61, 2.05, 
191046, 1470851696, 17:54:56, 252, 204, 242, 95, 4.93, 3.99, 4.73, 1.86, 
191546, 1470851697, 17:54:57, 250, 199, 240, 95, 4.89, 3.89, 4.69, 1.86, 
192046, 1470851697, 17:54:57, 239, 216, 236, 104, 4.67, 4.22, 4.61, 2.03, 
192546, 1470851698, 17:54:58, 248, 199, 240, 87, 4.85, 3.89, 4.69, 1.70, 
193046, 1470851698, 17:54:58, 248, 211, 240, 91, 4.85, 4.13, 4.69, 1.78, 
193546, 1470851699, 17:54:59, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
194046, 1470851699, 17:54:59, 252, 206, 242, 95, 4.93, 4.03, 4.73, 1.86, 
194546, 1470851700, 17:55:0, 239, 208, 231, 104, 4.67, 4.07, 4.52, 2.03, 
195046, 1470851700, 17:55:0, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
195546, 1470851701, 17:55:1, 239, 216, 236, 99, 4.67, 4.22, 4.61, 1.94, 
196046, 1470851701, 17:55:1, 239, 216, 234, 104, 4.67, 4.22, 4.57, 2.03, 
196546, 1470851702, 17:55:2, 257, 208, 227, 104, 5.02, 4.07, 4.44, 2.03, 
197046, 1470851702, 17:55:2, 250, 199, 240, 95, 4.89, 3.89, 4.69, 1.86, 
197547, 1470851703, 17:55:3, 239, 212, 223, 104, 4.67, 4.14, 4.36, 2.03, 
198046, 1470851703, 17:55:3, 252, 204, 240, 95, 4.93, 3.99, 4.69, 1.86, 
198546, 1470851704, 17:55:4, 252, 204, 240, 95, 4.93, 3.99, 4.69, 1.86, 
199046, 1470851704, 17:55:4, 256, 204, 241, 104, 5.00, 3.99, 4.71, 2.03, 
199546, 1470851705, 17:55:5, 243, 208, 231, 104, 4.75, 4.07, 4.52, 2.03, 
200046, 1470851705, 17:55:5, 256, 208, 241, 104, 5.00, 4.07, 4.71, 2.03, 
200546, 1470851706, 17:55:6, 239, 212, 231, 104, 4.67, 4.14, 4.52, 2.03, 
201047, 1470851706, 17:55:6, 257, 208, 235, 104, 5.02, 4.07, 4.59, 2.03, 
201546, 1470851707, 17:55:7, 252, 204, 241, 104, 4.93, 3.99, 4.71, 2.03, 
202046, 1470851707, 17:55:7, 248, 211, 240, 87, 4.85, 4.13, 4.69, 1.70, 
202546, 1470851708, 17:55:8, 239, 212, 236, 105, 4.67, 4.14, 4.61, 2.05, 
203046, 1470851708, 17:55:8, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
203546, 1470851709, 17:55:9, 248, 217, 236, 99, 4.85, 4.24, 4.61, 1.94, 
204046, 1470851709, 17:55:9, 250, 199, 240, 95, 4.89, 3.89, 4.69, 1.86, 
204546, 1470851710, 17:55:10, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
205046, 1470851710, 17:55:10, 250, 199, 240, 95, 4.89, 3.89, 4.69, 1.86, 
205546, 1470851711, 17:55:11, 257, 208, 227, 104, 5.02, 4.07, 4.44, 2.03, 
206046, 1470851711, 17:55:11, 252, 206, 241, 104, 4.93, 4.03, 4.71, 2.03, 
206546, 1470851712, 17:55:12, 239, 212, 234, 103, 4.67, 4.14, 4.57, 2.01, 
207046, 1470851712, 17:55:12, 252, 204, 241, 95, 4.93, 3.99, 4.71, 1.86, 
207546, 1470851713, 17:55:13, 257, 208, 227, 104, 5.02, 4.07, 4.44, 2.03, 
208046, 1470851713, 17:55:13, 239, 212, 236, 105, 4.67, 4.14, 4.61, 2.05, 
208546, 1470851714, 17:55:14, 248, 217, 240, 91, 4.85, 4.24, 4.69, 1.78, 
209046, 1470851714, 17:55:14, 256, 204, 241, 104, 5.00, 3.99, 4.71, 2.03, 
209546, 1470851715, 17:55:15, 257, 208, 227, 104, 5.02, 4.07, 4.44, 2.03, 
210046, 1470851715, 17:55:15, 252, 206, 241, 95, 4.93, 4.03, 4.71, 1.86, 
210546, 1470851716, 17:55:16, 239, 212, 223, 104, 4.67, 4.14, 4.36, 2.03, 
211046, 1470851716, 17:55:16, 248, 203, 240, 87, 4.85, 3.97, 4.69, 1.70, 
211546, 1470851717, 17:55:17, 250, 206, 240, 95, 4.89, 4.03, 4.69, 1.86, 
212046, 1470851717, 17:55:17, 239, 216, 223, 104, 4.67, 4.22, 4.36, 2.03, 
212546, 1470851718, 17:55:18, 257, 208, 235, 104, 5.02, 4.07, 4.59, 2.03, 
213046, 1470851718, 17:55:18, 239, 212, 223, 105, 4.67, 4.14, 4.36, 2.05, 
213547, 1470851719, 17:55:19, 248, 211, 240, 87, 4.85, 4.13, 4.69, 1.70, 
214046, 1470851719, 17:55:19, 256, 208, 241, 104, 5.00, 4.07, 4.71, 2.03, 
214546, 1470851720, 17:55:20, 304, 239, 260, 140, 5.94, 4.67, 5.08, 2.74, 
215046, 1470851720, 17:55:20, 593, 546, 546, 543, 11.59, 10.67, 10.67, 10.62, 
215546, 1470851721, 17:55:21, 119, 128, 120, 128, 2.33, 2.50, 2.35, 2.50, 
216046, 1470851721, 17:55:21, 23, 32, 7, 32, 0.45, 0.63, 0.14, 0.63, 
216546, 1470851722, 17:55:22, 16, 8, 9, 8, 0.31, 0.16, 0.18, 0.16, 
217047, 1470851722, 17:55:22, 8, 3, 8, 0, 0.16, 0.06, 0.16, 0.00, 
217546, 1470851723, 17:55:23, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
218046, 1470851723, 17:55:23, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
218546, 1470851724, 17:55:24, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
219046, 1470851724, 17:55:24, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
219546, 1470851725, 17:55:25, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
220046, 1470851725, 17:55:25, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
220546, 1470851726, 17:55:26, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
221046, 1470851726, 17:55:26, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
221546, 1470851727, 17:55:27, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
222046, 1470851727, 17:55:27, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
222546, 1470851728, 17:55:28, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
223046, 1470851728, 17:55:28, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
223546, 1470851729, 17:55:29, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
224046, 1470851729, 17:55:29, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
224546, 1470851730, 17:55:30, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
225046, 1470851730, 17:55:30, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
225546, 1470851731, 17:55:31, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
226046, 1470851731, 17:55:31, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
226546, 1470851732, 17:55:32, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
227046, 1470851732, 17:55:32, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
227546, 1470851733, 17:55:33, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
228046, 1470851733, 17:55:33, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
228546, 1470851734, 17:55:34, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
229046, 1470851734, 17:55:34, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
229547, 1470851735, 17:55:35, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
230046, 1470851735, 17:55:35, 384, 351, 347, 344, 7.51, 6.86, 6.78, 6.73, 
230546, 1470851736, 17:55:36, 424, 409, 388, 379, 8.29, 8.00, 7.59, 7.41, 
231046, 1470851736, 17:55:36, 449, 408, 387, 400, 8.78, 7.98, 7.57, 7.82, 
231546, 1470851737, 17:55:37, 451, 408, 391, 400, 8.82, 7.98, 7.64, 7.82, 
232046, 1470851737, 17:55:37, 694, 667, 624, 639, 13.57, 13.04, 12.20, 12.49, 
232546, 1470851738, 17:55:38, 648, 623, 610, 623, 12.67, 12.18, 11.93, 12.18, 
233047, 1470851738, 17:55:38, 542, 526, 513, 508, 10.60, 10.28, 10.03, 9.93, 
233546, 1470851739, 17:55:39, 531, 509, 495, 507, 10.38, 9.95, 9.68, 9.91, 
234046, 1470851739, 17:55:39, 536, 504, 490, 508, 10.48, 9.85, 9.58, 9.93, 
234546, 1470851740, 17:55:40, 935, 928, 926, 240, 18.28, 18.14, 18.10, 4.69, 
235046, 1470851740, 17:55:40, 638, 611, 616, 132, 12.47, 11.95, 12.04, 2.58, 
235546, 1470851741, 17:55:41, 323, 288, 295, 112, 6.31, 5.63, 5.77, 2.19, 
236046, 1470851741, 17:55:41, 273, 222, 257, 104, 5.34, 4.34, 5.02, 2.03, 
236546, 1470851742, 17:55:42, 252, 203, 240, 87, 4.93, 3.97, 4.69, 1.70, 
237046, 1470851742, 17:55:42, 257, 216, 227, 104, 5.02, 4.22, 4.44, 2.03, 
237546, 1470851743, 17:55:43, 248, 217, 240, 99, 4.85, 4.24, 4.69, 1.94, 
238046, 1470851743, 17:55:43, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
238546, 1470851744, 17:55:44, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
239046, 1470851744, 17:55:44, 239, 216, 232, 105, 4.67, 4.22, 4.54, 2.05, 
239546, 1470851745, 17:55:45, 252, 206, 240, 95, 4.93, 4.03, 4.69, 1.86, 
240046, 1470851745, 17:55:45, 239, 216, 232, 105, 4.67, 4.22, 4.54, 2.05, 
240546, 1470851746, 17:55:46, 256, 212, 227, 104, 5.00, 4.14, 4.44, 2.03, 
241046, 1470851746, 17:55:46, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
241546, 1470851747, 17:55:47, 248, 203, 240, 87, 4.85, 3.97, 4.69, 1.70, 
242046, 1470851747, 17:55:47, 248, 199, 240, 87, 4.85, 3.89, 4.69, 1.70, 
242546, 1470851748, 17:55:48, 257, 212, 227, 104, 5.02, 4.14, 4.44, 2.03, 
243046, 1470851748, 17:55:48, 256, 208, 235, 104, 5.00, 4.07, 4.59, 2.03, 
243546, 1470851749, 17:55:49, 239, 216, 236, 105, 4.67, 4.22, 4.61, 2.05, 
244046, 1470851749, 17:55:49, 239, 212, 223, 104, 4.67, 4.14, 4.36, 2.03, 
244546, 1470851750, 17:55:50, 256, 208, 235, 104, 5.00, 4.07, 4.59, 2.03, 
245046, 1470851750, 17:55:50, 248, 217, 240, 91, 4.85, 4.24, 4.69, 1.78, 
245547, 1470851751, 17:55:51, 256, 208, 241, 104, 5.00, 4.07, 4.71, 2.03, 
246046, 1470851751, 17:55:51, 239, 216, 223, 105, 4.67, 4.22, 4.36, 2.05, 
246546, 1470851752, 17:55:52, 239, 216, 223, 104, 4.67, 4.22, 4.36, 2.03, 
247046, 1470851752, 17:55:52, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
247546, 1470851753, 17:55:53, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
248046, 1470851753, 17:55:53, 257, 208, 227, 104, 5.02, 4.07, 4.44, 2.03, 
248546, 1470851754, 17:55:54, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
249047, 1470851754, 17:55:54, 257, 212, 231, 104, 5.02, 4.14, 4.52, 2.03, 
249546, 1470851755, 17:55:55, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
250046, 1470851755, 17:55:55, 256, 208, 241, 104, 5.00, 4.07, 4.71, 2.03, 
250546, 1470851756, 17:55:56, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
251046, 1470851756, 17:55:56, 248, 203, 240, 87, 4.85, 3.97, 4.69, 1.70, 
251546, 1470851757, 17:55:57, 239, 212, 223, 104, 4.67, 4.14, 4.36, 2.03, 
252046, 1470851757, 17:55:57, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
252546, 1470851758, 17:55:58, 250, 199, 240, 95, 4.89, 3.89, 4.69, 1.86, 
253046, 1470851758, 17:55:58, 256, 208, 235, 104, 5.00, 4.07, 4.59, 2.03, 
253546, 1470851759, 17:55:59, 250, 199, 240, 87, 4.89, 3.89, 4.69, 1.70, 
254046, 1470851759, 17:55:59, 250, 199, 240, 95, 4.89, 3.89, 4.69, 1.86, 
254546, 1470851760, 17:56:0, 257, 212, 227, 104, 5.02, 4.14, 4.44, 2.03, 
255046, 1470851760, 17:56:0, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
255546, 1470851761, 17:56:1, 239, 212, 232, 105, 4.67, 4.14, 4.54, 2.05, 
256046, 1470851761, 17:56:1, 252, 204, 240, 95, 4.93, 3.99, 4.69, 1.86, 
256546, 1470851762, 17:56:2, 239, 216, 232, 105, 4.67, 4.22, 4.54, 2.05, 
257046, 1470851762, 17:56:2, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
257546, 1470851763, 17:56:3, 239, 216, 236, 105, 4.67, 4.22, 4.61, 2.05, 
258046, 1470851763, 17:56:3, 244, 217, 236, 99, 4.77, 4.24, 4.61, 1.94, 
258546, 1470851764, 17:56:4, 239, 216, 223, 105, 4.67, 4.22, 4.36, 2.05, 
259046, 1470851764, 17:56:4, 239, 216, 232, 105, 4.67, 4.22, 4.54, 2.05, 
259546, 1470851765, 17:56:5, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
260046, 1470851765, 17:56:5, 248, 203, 240, 87, 4.85, 3.97, 4.69, 1.70, 
260546, 1470851766, 17:56:6, 239, 216, 223, 104, 4.67, 4.22, 4.36, 2.03, 
261046, 1470851766, 17:56:6, 257, 212, 227, 104, 5.02, 4.14, 4.44, 2.03, 
261547, 1470851767, 17:56:7, 239, 216, 234, 105, 4.67, 4.22, 4.57, 2.05, 
262046, 1470851767, 17:56:7, 244, 216, 236, 99, 4.77, 4.22, 4.61, 1.94, 
262546, 1470851768, 17:56:8, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
263046, 1470851768, 17:56:8, 248, 199, 240, 87, 4.85, 3.89, 4.69, 1.70, 
263546, 1470851769, 17:56:9, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
264046, 1470851769, 17:56:9, 252, 206, 241, 104, 4.93, 4.03, 4.71, 2.03, 
264546, 1470851770, 17:56:10, 248, 217, 240, 99, 4.85, 4.24, 4.69, 1.94, 
265047, 1470851770, 17:56:10, 256, 208, 241, 104, 5.00, 4.07, 4.71, 2.03, 
265546, 1470851771, 17:56:11, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
266046, 1470851771, 17:56:11, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
266546, 1470851772, 17:56:12, 239, 212, 223, 105, 4.67, 4.14, 4.36, 2.05, 
267046, 1470851772, 17:56:12, 252, 206, 241, 95, 4.93, 4.03, 4.71, 1.86, 
267546, 1470851773, 17:56:13, 248, 199, 240, 87, 4.85, 3.89, 4.69, 1.70, 
268046, 1470851773, 17:56:13, 248, 199, 240, 95, 4.85, 3.89, 4.69, 1.86, 
268546, 1470851774, 17:56:14, 252, 199, 240, 95, 4.93, 3.89, 4.69, 1.86, 
269046, 1470851774, 17:56:14, 252, 206, 243, 95, 4.93, 4.03, 4.75, 1.86, 
269546, 1470851775, 17:56:15, 256, 206, 245, 104, 5.00, 4.03, 4.79, 2.03, 
270046, 1470851775, 17:56:15, 858, 807, 824, 791, 16.77, 15.78, 16.11, 15.46, 
270546, 1470851776, 17:56:16, 288, 254, 273, 260, 5.63, 4.97, 5.34, 5.08, 
271046, 1470851776, 17:56:16, 60, 39, 56, 39, 1.17, 0.76, 1.09, 0.76, 
271546, 1470851777, 17:56:17, 16, 17, 16, 3, 0.31, 0.33, 0.31, 0.06, 
272046, 1470851777, 17:56:17, 8, 8, 9, 8, 0.16, 0.16, 0.18, 0.16, 
272546, 1470851778, 17:56:18, 8, 3, 4, 1, 0.16, 0.06, 0.08, 0.02, 
273046, 1470851778, 17:56:18, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
273546, 1470851779, 17:56:19, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
274046, 1470851779, 17:56:19, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
274546, 1470851780, 17:56:20, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
275046, 1470851780, 17:56:20, 4, 3, 0, 1, 0.08, 0.06, 0.00, 0.02, 
275546, 1470851781, 17:56:21, 4, 9, 0, 3, 0.08, 0.18, 0.00, 0.06, 
276046, 1470851781, 17:56:21, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
276546, 1470851782, 17:56:22, 8, 8, 1, 0, 0.16, 0.16, 0.02, 0.00, 
277046, 1470851782, 17:56:22, 0, 9, 0, 1, 0.00, 0.18, 0.00, 0.02, 
277547, 1470851783, 17:56:23, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
