millis,Date,Time,Sensor1,Sensor2,Sensor3,,,,,,
3631507,1465893956, 8:45:56,223,496,530,495,4.36,24.24,25.9,24.19,
3632508,1465893957, 8:45:57,287,485,464,478,5.61,23.7,22.68,23.36,
3633508,1465893958, 8:45:58,224,545,462,486,4.38,26.64,22.58,23.75,
3634508,1465893959, 8:45:59,240,505,524,499,4.69,24.68,25.61,24.39,
3635508,1465893960, 8:46:0,210,530,502,508,4.11,25.9,24.54,24.83,
3636508,1465893961, 8:46:1,232,489,484,553,4.54,23.9,23.66,27.03,
3637508,1465893962, 8:46:2,272,471,458,510,5.32,23.02,22.39,24.93,
3638508,1465893963, 8:46:3,240,473,458,576,4.69,23.12,22.39,28.15,
3639510,1465893964, 8:46:4,224,468,499,538,4.38,22.87,24.39,26.3,
3640508,1465893965, 8:46:5,203,530,503,508,3.97,25.9,24.58,24.83,
3641508,1465893966, 8:46:6,233,478,464,524,4.56,23.36,22.68,25.61,
3642508,1465893967, 8:46:7,208,546,481,483,4.07,26.69,23.51,23.61,
3643508,1465893968, 8:46:8,287,486,437,492,5.61,23.75,21.36,24.05,
3644508,1465893969, 8:46:9,287,488,449,489,5.61,23.85,21.95,23.9,
3645508,1465893970, 8:46:10,233,479,458,578,4.56,23.41,22.39,28.25,
3646508,1465893971, 8:46:11,240,471,448,568,4.69,23.02,21.9,27.76,
3647508,1465893972, 8:46:12,224,568,450,496,4.38,27.76,21.99,24.24,
3648509,1465893973, 8:46:13,225,524,507,508,4.4,25.61,24.78,24.83,
3649508,1465893974, 8:46:14,208,554,472,488,4.07,27.08,23.07,23.85,
3650509,1465893975, 8:46:15,222,502,477,560,4.34,24.54,23.31,27.37,
3651509,1465893976, 8:46:16,268,475,454,503,5.24,23.22,22.19,24.58,
3652509,1465893977, 8:46:17,287,489,457,489,5.61,23.9,22.34,23.9,
3653509,1465893978, 8:46:18,255,475,452,503,4.99,23.22,22.09,24.58,
3654509,1465893979, 8:46:19,223,498,436,552,4.36,24.34,21.31,26.98,
3655510,1465893980, 8:46:20,255,501,447,510,4.99,24.49,21.85,24.93,
3656509,1465893981, 8:46:21,224,493,528,492,4.38,24.1,25.81,24.05,
3657509,1465893982, 8:46:22,208,552,482,484,4.07,26.98,23.56,23.66,
3658509,1465893983, 8:46:23,232,477,453,572,4.54,23.31,22.14,27.96,
3659509,1465893984, 8:46:24,214,531,504,506,4.18,25.95,24.63,24.73,
3660509,1465893985, 8:46:25,255,475,456,499,4.99,23.22,22.29,24.39,
3661509,1465893986, 8:46:26,232,478,505,529,4.54,23.36,24.68,25.86,
3662509,1465893987, 8:46:27,227,489,461,529,4.44,23.9,22.53,25.86,
3663509,1465893988, 8:46:28,231,497,436,546,4.52,24.29,21.31,26.69,
3664510,1465893989, 8:46:29,287,487,458,474,5.61,23.8,22.39,23.17,
3665509,1465893990, 8:46:30,271,491,454,486,5.3,24,22.19,23.75,
3666510,1465893991, 8:46:31,224,560,465,487,4.38,27.37,22.73,23.8,
3667509,1465893992, 8:46:32,224,568,455,496,4.38,27.76,22.24,24.24,
3668510,1465893993, 8:46:33,211,485,521,499,4.13,23.7,25.46,24.39,
3669509,1465893994, 8:46:34,211,481,519,514,4.13,23.51,25.37,25.12,
3670510,1465893995, 8:46:35,252,479,466,513,4.93,23.41,22.78,25.07,
3671511,1465893996, 8:46:36,271,487,460,475,5.3,23.8,22.48,23.22,
3672511,1465893997, 8:46:37,204,537,499,483,3.99,26.25,24.39,23.61,
3673511,1465893998, 8:46:38,287,488,467,484,5.61,23.85,22.83,23.66,
3674511,1465893999, 8:46:39,227,532,449,491,4.44,26,21.95,24,
3675511,1465894000, 8:46:40,207,494,464,568,4.05,24.14,22.68,27.76,
3676511,1465894001, 8:46:41,283,494,439,498,5.53,24.14,21.46,24.34,
3677512,1465894002, 8:46:42,217,484,456,576,4.24,23.66,22.29,28.15,
3678511,1465894003, 8:46:43,208,552,478,488,4.07,26.98,23.36,23.85,
3679512,1465894004, 8:46:44,239,528,461,491,4.67,25.81,22.53,24,
3680513,1465894005, 8:46:45,287,485,464,482,5.61,23.7,22.68,23.56,
3681513,1465894006, 8:46:46,223,494,470,563,4.36,24.14,22.97,27.52,
3682513,1465894007, 8:46:47,232,471,452,568,4.54,23.02,22.09,27.76,
3683513,1465894008, 8:46:48,204,534,497,490,3.99,26.1,24.29,23.95,
3684513,1465894009, 8:46:49,224,488,528,494,4.38,23.85,25.81,24.14,
3685513,1465894010, 8:46:50,208,564,451,500,4.07,27.57,22.04,24.44,
3686513,1465894011, 8:46:51,215,490,450,572,4.2,23.95,21.99,27.96,
3687513,1465894012, 8:46:52,241,482,456,576,4.71,23.56,22.29,28.15,
3688513,1465894013, 8:46:53,208,560,449,492,4.07,27.37,21.95,24.05,
3689515,1465894014, 8:46:54,227,486,443,538,4.44,23.75,21.65,26.3,
3690514,1465894015, 8:46:55,287,485,456,482,5.61,23.7,22.29,23.56,
3691513,1465894016, 8:46:56,287,488,460,488,5.61,23.85,22.48,23.85,
3692513,1465894017, 8:46:57,208,570,446,499,4.07,27.86,21.8,24.39,
3693513,1465894018, 8:46:58,240,482,507,526,4.69,23.56,24.78,25.71,
3694513,1465894019, 8:46:59,215,494,521,489,4.2,24.14,25.46,23.9,
3695513,1465894020, 8:47:0,232,479,452,570,4.54,23.41,22.09,27.86,
3696513,1465894021, 8:47:1,223,500,531,489,4.36,24.44,25.95,23.9,
3697513,1465894022, 8:47:2,224,491,528,488,4.38,24,25.81,23.85,
3698513,1465894023, 8:47:3,208,576,452,500,4.07,28.15,22.09,24.44,
3699513,1465894024, 8:47:4,208,560,458,479,4.07,27.37,22.39,23.41,
3700513,1465894025, 8:47:5,240,474,501,535,4.69,23.17,24.49,26.15,
3701513,1465894026, 8:47:6,211,482,518,508,4.13,23.56,25.32,24.83,
3702514,1465894027, 8:47:7,231,535,449,489,4.52,26.15,21.95,23.9,
3703513,1465894028, 8:47:8,279,487,460,476,5.45,23.8,22.48,23.26,
3704513,1465894029, 8:47:9,248,479,465,519,4.85,23.41,22.73,25.37,
3705515,1465894030, 8:47:10,232,470,497,540,4.54,22.97,24.29,26.39,
3706513,1465894031, 8:47:11,207,493,465,564,4.05,24.1,22.73,27.57,
3707513,1465894032, 8:47:12,232,489,534,493,4.54,23.9,26.1,24.1,
3708513,1465894033, 8:47:13,279,487,458,478,5.45,23.8,22.39,23.36,
3709514,1465894034, 8:47:14,224,560,457,490,4.38,27.37,22.34,23.95,
3710514,1465894035, 8:47:15,215,482,518,508,4.2,23.56,25.32,24.83,
3711514,1465894036, 8:47:16,223,498,448,562,4.36,24.34,21.9,27.47,
3712514,1465894037, 8:47:17,228,471,448,568,4.46,23.02,21.9,27.76,
3713514,1465894038, 8:47:18,239,520,439,500,4.67,25.42,21.46,24.44,
3714514,1465894039, 8:47:19,224,542,464,486,4.38,26.49,22.68,23.75,
3715514,1465894040, 8:47:20,224,524,506,508,4.38,25.61,24.73,24.83,
3716514,1465894041, 8:47:21,231,485,448,540,4.52,23.7,21.9,26.39,
3717514,1465894042, 8:47:22,208,556,463,492,4.07,27.17,22.63,24.05,
3718514,1465894043, 8:47:23,208,560,453,494,4.07,27.37,22.14,24.14,
3719515,1465894044, 8:47:24,233,478,457,576,4.56,23.36,22.34,28.15,
3720515,1465894045, 8:47:25,240,472,507,531,4.69,23.07,24.78,25.95,
3721515,1465894046, 8:47:26,208,531,498,502,4.07,25.95,24.34,24.54,
3722516,1465894047, 8:47:27,216,546,484,483,4.22,26.69,23.66,23.61,
3723516,1465894048, 8:47:28,224,560,451,496,4.38,27.37,22.04,24.24,
3724516,1465894049, 8:47:29,223,492,529,494,4.36,24.05,25.86,24.14,
3725516,1465894050, 8:47:30,240,471,454,576,4.69,23.02,22.19,28.15,
3726515,1465894051, 8:47:31,236,492,481,556,4.61,24.05,23.51,27.17,
3727516,1465894052, 8:47:32,219,484,448,576,4.28,23.66,21.9,28.15,
3728516,1465894053, 8:47:33,200,562,447,508,3.91,27.47,21.85,24.83,
3729516,1465894054, 8:47:34,208,546,482,483,4.07,26.69,23.56,23.61,
3730516,1465894055, 8:47:35,239,524,439,496,4.67,25.61,21.46,24.24,
3731517,1465894056, 8:47:36,223,497,476,560,4.36,24.29,23.26,27.37,
3732517,1465894057, 8:47:37,287,484,455,490,5.61,23.66,22.24,23.95,
3733517,1465894058, 8:47:38,240,479,461,525,4.69,23.41,22.53,25.66,
3734517,1465894059, 8:47:39,223,496,436,552,4.36,24.24,21.31,26.98,
3735517,1465894060, 8:47:40,200,547,488,483,3.91,26.74,23.85,23.61,
3736518,1465894061, 8:47:41,232,479,456,578,4.54,23.41,22.29,28.25,
3737517,1465894062, 8:47:42,240,497,524,496,4.69,24.29,25.61,24.24,
3738518,1465894063, 8:47:43,212,544,490,483,4.14,26.59,23.95,23.61,
3739518,1465894064, 8:47:44,231,494,434,549,4.52,24.14,21.21,26.83,
3740517,1465894065, 8:47:45,232,512,517,501,4.54,25.02,25.27,24.49,
3741518,1465894066, 8:47:46,232,512,519,502,4.54,25.02,25.37,24.54,
3742519,1465894067, 8:47:47,232,475,449,572,4.54,23.22,21.95,27.96,
3743519,1465894068, 8:47:48,192,561,452,489,3.75,27.42,22.09,23.9,
3744519,1465894069, 8:47:49,199,494,453,576,3.89,24.14,22.14,28.15,
3745519,1465894070, 8:47:50,232,482,456,576,4.54,23.56,22.29,28.15,
3746519,1465894071, 8:47:51,208,568,451,496,4.07,27.76,22.04,24.24,
3747519,1465894072, 8:47:52,232,496,525,493,4.54,24.24,25.66,24.1,
3748520,1465894073, 8:47:53,255,494,454,483,4.99,24.14,22.19,23.61,
3749519,1465894074, 8:47:54,224,481,448,564,4.38,23.51,21.9,27.57,
3750520,1465894075, 8:47:55,216,530,508,502,4.22,25.9,24.83,24.54,
3751519,1465894076, 8:47:56,231,533,443,492,4.52,26.05,21.65,24.05,
3752520,1465894077, 8:47:57,203,490,519,496,3.97,23.95,25.37,24.24,
3753519,1465894078, 8:47:58,229,486,464,526,4.48,23.75,22.68,25.71,
3754520,1465894079, 8:47:59,232,496,530,490,4.54,24.24,25.9,23.95,
3755521,1465894080, 8:48:0,211,533,506,504,4.13,26.05,24.73,24.63,
3756521,1465894081, 8:48:1,227,542,463,489,4.44,26.49,22.63,23.9,
3757521,1465894082, 8:48:2,225,488,450,576,4.4,23.85,21.99,28.15,
3758521,1465894083, 8:48:3,200,568,454,503,3.91,27.76,22.19,24.58,
3759521,1465894084, 8:48:4,210,535,503,501,4.11,26.15,24.58,24.49,
3760521,1465894085, 8:48:5,232,474,508,528,4.54,23.17,24.83,25.81,
3761521,1465894086, 8:48:6,224,470,495,539,4.38,22.97,24.19,26.34,
3762521,1465894087, 8:48:7,232,482,466,526,4.54,23.56,22.78,25.71,
3763521,1465894088, 8:48:8,247,509,446,501,4.83,24.88,21.8,24.49,
3764521,1465894089, 8:48:9,208,553,460,478,4.07,27.03,22.48,23.36,
3765521,1465894090, 8:48:10,223,494,444,560,4.36,24.14,21.7,27.37,
3766521,1465894091, 8:48:11,200,560,453,508,3.91,27.37,22.14,24.83,
3767522,1465894092, 8:48:12,223,493,438,552,4.36,24.1,21.41,26.98,
3768522,1465894093, 8:48:13,232,489,485,555,4.54,23.9,23.7,27.13,
3769523,1465894094, 8:48:14,247,521,439,502,4.83,25.46,21.46,24.54,
3770523,1465894095, 8:48:15,286,496,447,504,5.59,24.24,21.85,24.63,
3771523,1465894096, 8:48:16,222,496,532,495,4.34,24.24,26,24.19,
3772523,1465894097, 8:48:17,231,491,439,548,4.52,24,21.46,26.78,
3773524,1465894098, 8:48:18,224,546,464,490,4.38,26.69,22.68,23.95,
3774524,1465894099, 8:48:19,287,496,439,504,5.61,24.24,21.46,24.63,
3775524,1465894100, 8:48:20,287,490,439,496,5.61,23.95,21.46,24.24,
3776524,1465894101, 8:48:21,232,479,491,551,4.54,23.41,24,26.93,
3777524,1465894102, 8:48:22,232,499,531,495,4.54,24.39,25.95,24.19,
3778524,1465894103, 8:48:23,215,496,523,493,4.2,24.24,25.56,24.1,
3779524,1465894104, 8:48:24,286,502,445,507,5.59,24.54,21.75,24.78,
3780524,1465894105, 8:48:25,287,491,458,478,5.61,24,22.39,23.36,
3781524,1465894106, 8:48:26,287,490,462,485,5.61,23.95,22.58,23.7,
3782524,1465894107, 8:48:27,223,498,528,494,4.36,24.34,25.81,24.14,
3783524,1465894108, 8:48:28,208,576,451,500,4.07,28.15,22.04,24.44,
3784524,1465894109, 8:48:29,241,485,458,576,4.71,23.7,22.39,28.15,
3785524,1465894110, 8:48:30,192,568,452,502,3.75,27.76,22.09,24.54,
3786524,1465894111, 8:48:31,204,542,496,481,3.99,26.49,24.24,23.51,
3787524,1465894112, 8:48:32,227,541,461,490,4.44,26.44,22.53,23.95,
3788524,1465894113, 8:48:33,217,527,511,503,4.24,25.76,24.98,24.58,
3789526,1465894114, 8:48:34,225,482,516,517,4.4,23.56,25.22,25.27,
3790524,1465894115, 8:48:35,287,484,460,475,5.61,23.66,22.48,23.22,
3791524,1465894116, 8:48:36,212,553,464,479,4.14,27.03,22.68,23.41,
3792524,1465894117, 8:48:37,224,564,455,497,4.38,27.57,22.24,24.29,
3793525,1465894118, 8:48:38,208,556,482,486,4.07,27.17,23.56,23.75,
3794525,1465894119, 8:48:39,204,543,492,479,3.99,26.54,24.05,23.41,
3795525,1465894120, 8:48:40,228,517,517,502,4.46,25.27,25.27,24.54,
3796525,1465894121, 8:48:41,240,474,456,576,4.69,23.17,22.29,28.15,
3797525,1465894122, 8:48:42,231,492,438,549,4.52,24.05,21.41,26.83,
3798525,1465894123, 8:48:43,224,564,451,496,4.38,27.57,22.04,24.24,
3799525,1465894124, 8:48:44,240,472,504,538,4.69,23.07,24.63,26.3,
3800525,1465894125, 8:48:45,255,491,452,510,4.99,24,22.09,24.93,
3801526,1465894126, 8:48:46,287,490,439,496,5.61,23.95,21.46,24.24,
3802526,1465894127, 8:48:47,228,485,448,564,4.46,23.7,21.9,27.57,
3803526,1465894128, 8:48:48,232,489,448,568,4.54,23.9,21.9,27.76,
3804526,1465894129, 8:48:49,232,468,499,540,4.54,22.87,24.39,26.39,
3805526,1465894130, 8:48:50,287,492,438,502,5.61,24.05,21.41,24.54,
3806527,1465894131, 8:48:51,208,560,455,500,4.07,27.37,22.24,24.44,
3807527,1465894132, 8:48:52,204,540,491,483,3.99,26.39,24,23.61,
3808528,1465894133, 8:48:53,223,493,440,552,4.36,24.1,21.51,26.98,
3809528,1465894134, 8:48:54,233,482,462,578,4.56,23.56,22.58,28.25,
3810528,1465894135, 8:48:55,233,520,514,507,4.56,25.42,25.12,24.78,
3811528,1465894136, 8:48:56,223,497,534,495,4.36,24.29,26.1,24.19,
3812528,1465894137, 8:48:57,240,496,528,494,4.69,24.24,25.81,24.14,
3813529,1465894138, 8:48:58,287,496,446,505,5.61,24.24,21.8,24.68,
3814528,1465894139, 8:48:59,232,479,458,580,4.54,23.41,22.39,28.35,
3815529,1465894140, 8:49:0,207,496,530,497,4.05,24.24,25.9,24.29,
3816529,1465894141, 8:49:1,224,485,530,495,4.38,23.7,25.9,24.19,
3817528,1465894142, 8:49:2,200,570,452,504,3.91,27.86,22.09,24.63,
3818529,1465894143, 8:49:3,208,555,460,485,4.07,27.13,22.48,23.7,
3819529,1465894144, 8:49:4,203,492,521,507,3.97,24.05,25.46,24.78,
3820529,1465894145, 8:49:5,233,482,512,529,4.56,23.56,25.02,25.86,
3821529,1465894146, 8:49:6,239,532,435,501,4.67,26,21.26,24.49,
3822529,1465894147, 8:49:7,204,544,494,489,3.99,26.59,24.14,23.9,
3823529,1465894148, 8:49:8,287,486,462,486,5.61,23.75,22.58,23.75,
3824529,1465894149, 8:49:9,287,491,464,490,5.61,24,22.68,23.95,
3825529,1465894150, 8:49:10,208,570,451,498,4.07,27.86,22.04,24.34,
3826529,1465894151, 8:49:11,231,496,432,549,4.52,24.24,21.11,26.83,
3827529,1465894152, 8:49:12,224,562,457,494,4.38,27.47,22.34,24.14,
3828529,1465894153, 8:49:13,287,493,439,494,5.61,24.1,21.46,24.14,
3829529,1465894154, 8:49:14,225,488,464,524,4.4,23.85,22.68,25.61,
3830529,1465894155, 8:49:15,208,565,449,492,4.07,27.61,21.95,24.05,
3831529,1465894156, 8:49:16,200,546,492,481,3.91,26.69,24.05,23.51,
3832528,1465894157, 8:49:17,225,538,451,493,4.4,26.3,22.04,24.1,
3833529,1465894158, 8:49:18,279,490,464,478,5.45,23.95,22.68,23.36,
3834529,1465894159, 8:49:19,223,503,444,562,4.36,24.58,21.7,27.47,
3835529,1465894160, 8:49:20,287,488,462,480,5.61,23.85,22.58,23.46,
3836529,1465894161, 8:49:21,228,480,507,526,4.46,23.46,24.78,25.71,
3837529,1465894162, 8:49:22,224,548,465,483,4.38,26.78,22.73,23.61,
3838529,1465894163, 8:49:23,211,490,519,517,4.13,23.95,25.37,25.27,
3839531,1465894164, 8:49:24,208,556,477,485,4.07,27.17,23.31,23.7,
3840529,1465894165, 8:49:25,222,501,534,490,4.34,24.49,26.1,23.95,
3841530,1465894166, 8:49:26,200,562,452,506,3.91,27.47,22.09,24.73,
3842529,1465894167, 8:49:27,215,492,524,493,4.2,24.05,25.61,24.1,
3843530,1465894168, 8:49:28,208,576,454,500,4.07,28.15,22.19,24.44,
3844529,1465894169, 8:49:29,240,482,468,520,4.69,23.56,22.87,25.42,
3845530,1465894170, 8:49:30,204,545,492,478,3.99,26.64,24.05,23.36,
3846530,1465894171, 8:49:31,211,489,456,576,4.13,23.9,22.29,28.15,
3847530,1465894172, 8:49:32,223,500,444,552,4.36,24.44,21.7,26.98,
3848530,1465894173, 8:49:33,208,560,458,479,4.07,27.37,22.39,23.41,
3849531,1465894174, 8:49:34,271,490,453,480,5.3,23.95,22.14,23.46,
3850531,1465894175, 8:49:35,224,564,451,492,4.38,27.57,22.04,24.05,
3851531,1465894176, 8:49:36,232,544,467,487,4.54,26.59,22.83,23.8,
3852532,1465894177, 8:49:37,255,499,446,507,4.99,24.39,21.8,24.78,
3853531,1465894178, 8:49:38,217,486,518,517,4.24,23.75,25.32,25.27,
3854532,1465894179, 8:49:39,216,552,458,479,4.22,26.98,22.39,23.41,
3855531,1465894180, 8:49:40,287,488,466,484,5.61,23.85,22.78,23.66,
3856532,1465894181, 8:49:41,224,570,454,496,4.38,27.86,22.19,24.24,
3857532,1465894182, 8:49:42,232,485,448,562,4.54,23.7,21.9,27.47,
3858532,1465894183, 8:49:43,225,486,461,529,4.4,23.75,22.53,25.86,
3859532,1465894184, 8:49:44,240,522,512,500,4.69,25.51,25.02,24.44,
3860533,1465894185, 8:49:45,276,500,447,506,5.4,24.44,21.85,24.73,
3861533,1465894186, 8:49:46,287,492,462,488,5.61,24.05,22.58,23.85,
3862533,1465894187, 8:49:47,207,490,523,497,4.05,23.95,25.56,24.29,
3863533,1465894188, 8:49:48,224,545,464,485,4.38,26.64,22.68,23.7,
3864534,1465894189, 8:49:49,271,495,450,493,5.3,24.19,21.99,24.1,
3865535,1465894190, 8:49:50,287,494,445,493,5.61,24.14,21.75,24.1,
3866535,1465894191, 8:49:51,212,557,457,483,4.14,27.22,22.34,23.61,
3867536,1465894192, 8:49:52,215,496,432,550,4.2,24.24,21.11,26.88,
3868536,1465894193, 8:49:53,255,493,452,491,4.99,24.1,22.09,24,
3869536,1465894194, 8:49:54,287,489,461,488,5.61,23.9,22.53,23.85,
3870536,1465894195, 8:49:55,240,480,507,531,4.69,23.46,24.78,25.95,
3871536,1465894196, 8:49:56,244,480,504,531,4.77,23.46,24.63,25.95,
3872537,1465894197, 8:49:57,244,483,460,526,4.77,23.61,22.48,25.71,
3873536,1465894198, 8:49:58,223,502,440,558,4.36,24.54,21.51,27.27,
3874536,1465894199, 8:49:59,223,498,432,549,4.36,24.34,21.11,26.83,
3875536,1465894200, 8:50:0,204,542,490,483,3.99,26.49,23.95,23.61,
3876536,1465894201, 8:50:1,240,517,517,498,4.69,25.27,25.27,24.34,
3877537,1465894202, 8:50:2,232,483,444,564,4.54,23.61,21.7,27.57,
3878537,1465894203, 8:50:3,192,568,447,507,3.75,27.76,21.85,24.78,
3879537,1465894204, 8:50:4,228,480,485,549,4.46,23.46,23.7,26.83,
3880538,1465894205, 8:50:5,243,536,449,493,4.75,26.2,21.95,24.1,
3881538,1465894206, 8:50:6,199,494,518,493,3.89,24.14,25.32,24.1,
3882539,1465894207, 8:50:7,224,521,513,502,4.38,25.46,25.07,24.54,
3883539,1465894208, 8:50:8,198,540,497,501,3.87,26.39,24.29,24.49,
3884540,1465894209, 8:50:9,208,552,458,484,4.07,26.98,22.39,23.66,
3885540,1465894210, 8:50:10,208,554,482,485,4.07,27.08,23.56,23.7,
3886540,1465894211, 8:50:11,240,475,448,570,4.69,23.22,21.9,27.86,
3887540,1465894212, 8:50:12,198,541,496,496,3.87,26.44,24.24,24.24,
3888540,1465894213, 8:50:13,208,564,457,491,4.07,27.57,22.34,24,
3889539,1465894214, 8:50:14,200,576,450,498,3.91,28.15,21.99,24.34,
3890540,1465894215, 8:50:15,223,502,436,551,4.36,24.54,21.31,26.93,
3891540,1465894216, 8:50:16,211,491,448,576,4.13,24,21.9,28.15,
3892541,1465894217, 8:50:17,215,494,437,542,4.2,24.14,21.36,26.49,
3893541,1465894218, 8:50:18,199,492,520,499,3.89,24.05,25.42,24.39,
3894541,1465894219, 8:50:19,207,500,468,570,4.05,24.44,22.87,27.86,
3895541,1465894220, 8:50:20,255,479,456,509,4.99,23.41,22.29,24.88,
3896541,1465894221, 8:50:21,223,497,434,544,4.36,24.29,21.21,26.59,
3897542,1465894222, 8:50:22,224,479,450,576,4.38,23.41,21.99,28.15,
3898541,1465894223, 8:50:23,240,479,495,543,4.69,23.41,24.19,26.54,
3899542,1465894224, 8:50:24,229,490,464,532,4.48,23.95,22.68,26,
3900542,1465894225, 8:50:25,225,532,506,507,4.4,26,24.73,24.78,
3901541,1465894226, 8:50:26,232,503,481,553,4.54,24.58,23.51,27.03,
3902542,1465894227, 8:50:27,232,502,522,494,4.54,24.54,25.51,24.14,
3903541,1465894228, 8:50:28,271,499,452,494,5.3,24.39,22.09,24.14,
3904542,1465894229, 8:50:29,255,510,440,502,4.99,24.93,21.51,24.54,
3905542,1465894230, 8:50:30,222,504,487,545,4.34,24.63,23.8,26.64,
3906542,1465894231, 8:50:31,208,560,456,479,4.07,27.37,22.29,23.41,
3907543,1465894232, 8:50:32,207,501,528,493,4.05,24.49,25.81,24.1,
3908543,1465894233, 8:50:33,222,504,472,557,4.34,24.63,23.07,27.22,
3909543,1465894234, 8:50:34,204,545,490,485,3.99,26.64,23.95,23.7,
3910544,1465894235, 8:50:35,224,484,458,519,4.38,23.66,22.39,25.37,
3911544,1465894236, 8:50:36,232,521,514,501,4.54,25.46,25.12,24.49,
3912543,1465894237, 8:50:37,229,488,464,523,4.48,23.85,22.68,25.56,
3913544,1465894238, 8:50:38,225,540,452,487,4.4,26.39,22.09,23.8,
3914543,1465894239, 8:50:39,287,490,465,484,5.61,23.95,22.73,23.66,
3915544,1465894240, 8:50:40,278,483,447,497,5.43,23.61,21.85,24.29,
3916545,1465894241, 8:50:41,228,472,494,538,4.46,23.07,24.14,26.3,
3917545,1465894242, 8:50:42,216,501,529,491,4.22,24.49,25.86,24,
3918545,1465894243, 8:50:43,220,504,470,560,4.3,24.63,22.97,27.37,
3919545,1465894244, 8:50:44,224,476,497,533,4.38,23.26,24.29,26.05,
3920545,1465894245, 8:50:45,208,561,450,481,4.07,27.42,21.99,23.51,
3921545,1465894246, 8:50:46,239,526,439,496,4.67,25.71,21.46,24.24,
3922545,1465894247, 8:50:47,224,502,525,492,4.38,24.54,25.66,24.05,
3923545,1465894248, 8:50:48,208,568,451,493,4.07,27.76,22.04,24.1,
3924546,1465894249, 8:50:49,199,492,519,491,3.89,24.05,25.37,24,
3925547,1465894250, 8:50:50,247,499,446,502,4.83,24.39,21.8,24.54,
3926546,1465894251, 8:50:51,232,516,516,498,4.54,25.22,25.22,24.34,
3927546,1465894252, 8:50:52,207,493,527,487,4.05,24.1,25.76,23.8,
3928546,1465894253, 8:50:53,207,492,456,568,4.05,24.05,22.29,27.76,
3929546,1465894254, 8:50:54,208,552,490,475,4.07,26.98,23.95,23.22,
3930547,1465894255, 8:50:55,287,496,443,489,5.61,24.24,21.65,23.9,
3931547,1465894256, 8:50:56,255,479,453,496,4.99,23.41,22.14,24.24,
3932547,1465894257, 8:50:57,209,488,517,515,4.09,23.85,25.27,25.17,
3933547,1465894258, 8:50:58,224,474,495,537,4.38,23.17,24.19,26.25,
3934547,1465894259, 8:50:59,283,497,438,493,5.53,24.29,21.41,24.1,
3935547,1465894260, 8:51:0,224,516,518,496,4.38,25.22,25.32,24.24,
3936548,1465894261, 8:51:1,222,503,444,554,4.34,24.58,21.7,27.08,
3937547,1465894262, 8:51:2,216,500,533,488,4.22,24.44,26.05,23.85,
3938548,1465894263, 8:51:3,223,495,436,540,4.36,24.19,21.31,26.39,
3939547,1465894264, 8:51:4,225,532,443,488,4.4,26,21.65,23.85,
3940547,1465894265, 8:51:5,220,501,534,487,4.3,24.49,26.1,23.8,
3941547,1465894266, 8:51:6,287,494,439,493,5.61,24.14,21.46,24.1,
3942547,1465894267, 8:51:7,252,476,460,508,4.93,23.26,22.48,24.83,
3943548,1465894268, 8:51:8,279,488,464,476,5.45,23.85,22.68,23.26,
3944548,1465894269, 8:51:9,223,495,436,546,4.36,24.19,21.31,26.69,
3945548,1465894270, 8:51:10,232,515,518,496,4.54,25.17,25.32,24.24,
3946548,1465894271, 8:51:11,255,493,452,499,4.99,24.1,22.09,24.39,
3947548,1465894272, 8:51:12,247,515,444,499,4.83,25.17,21.7,24.39,
3948547,1465894273, 8:51:13,255,510,443,503,4.99,24.93,21.65,24.58,
3949548,1465894274, 8:51:14,255,509,445,503,4.99,24.88,21.75,24.58,
